District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,residual_variance_reduction,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Batticaloa,stage1_plus_stage2,3,64.57506422559446,63.31843189677257,154.1980316907405,4.712069350457494,52,52,,,,,
Batticaloa,stage1_only,4,5.999580763909817,4.543730939639229,63.21509985031221,0.2841881270883328,52,52,,,,,
Batticaloa,stage1_plus_stage2,4,5.886509726276748,4.4850737075587634,67.65534426367093,0.2805194043698048,52,52,,,,,
Batticaloa,stage1_only,5,15.06750427496552,10.831967770351044,82.93372687249489,0.717988940800834,52,52,,,,,
Batticaloa,stage1_plus_stage2,5,8.537079164003108,5.843992726755943,42.03203084714703,0.38736471866323646,52,52,,,,,
Batticaloa,stage1_only,6,25.327639176911955,23.106062489242948,101.19762824756504,1.609069589838231,51,52,,,,,
Batticaloa,stage1_plus_stage2,6,12.314658274326327,8.994382870768375,59.21184428188431,0.6263545752744765,51,52,,,,,
Batticaloa,stage1_only,7,6.817884455293943,5.639139290375561,75.64510573079869,0.3855424720767476,52,52,,,,,
Batticaloa,stage1_plus_stage2,7,5.810612732038165,4.2288432102395035,63.79623868136519,0.2891218998763417,52,52,,,,,
Batticaloa,stage1_only,8,120.97739739790592,87.546335917902,146.53384646287836,5.962670642756844,52,52,,,,,
Batticaloa,stage1_plus_stage2,8,67.31699046182659,40.86325108211112,43.10650759403048,2.783144549000845,52,52,,,,,
Batticaloa,stage1_only,9,59.14996440357935,49.469457783480934,57.786448368927324,2.2374206873171327,52,52,,,,,
Batticaloa,stage1_plus_stage2,9,23.313574708158562,16.548112835183964,22.99573145979106,0.7484434164520469,52,52,,,,,
