District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Ampara,1,False,12.325015678651924,9.228632162658101,200.0,52,52
Ampara,10,True,18.512016109427247,11.835226040622215,81.17920638189999,52,52
Ampara,11,True,19.218704953230553,10.910887912714195,22.495668832558486,51,52
Ampara,12,True,204.68247020159708,39.79059265565202,96.68159567689527,51,52
Ampara,13,True,12.349932380564747,9.550103472021004,65.78029432328705,51,52
Ampara,14,True,29.1920042245616,17.980636111938562,112.08206995576786,52,52
Ampara,2,True,4.327621827447311,2.880864954579543,135.01398169599753,52,52
Ampara,3,True,4.0225833516150695,2.6644647402449233,68.99776322161878,52,52
Ampara,4,True,8.007183985856855,4.634399566767196,106.08294899154282,52,52
Ampara,5,True,11.78566980170931,5.319655820727349,160.96949027805388,52,52
Ampara,6,True,9.603063004673258,4.785580383146692,47.56521405423448,51,52
Ampara,7,True,5.986794766634328,4.18829940631042,107.05183383965884,52,52
Ampara,8,True,107.97222435738345,59.14354276622011,65.0639606316029,52,52
Ampara,9,True,18.22714088828916,14.063696283143905,25.464814393885487,52,52
Ampara,holdout,True,10.83449225468262,7.415496836224917,96.60730992807164,104,104
Ampara,validation_aggregate,True,,9.389367817339553,,724,728
Anuradhapura,1,False,21.638497747314865,12.499472831210019,200.0,52,52
Anuradhapura,10,True,9.238297199791713,6.243932211756536,113.13821998310003,52,52
Anuradhapura,11,True,5.550839819168868,4.139905444929897,19.362169220847143,51,52
Anuradhapura,12,True,72.29737659314569,18.34328533830738,123.05884895872954,51,52
Anuradhapura,13,True,4.994871699855027,3.5899603717208097,129.4384608896304,51,52
Anuradhapura,14,True,10.577753455601615,7.529615273325163,104.03438235138948,52,52
Anuradhapura,2,True,3.889279754013984,2.7468394323163405,126.60194559752883,52,52
Anuradhapura,3,True,5.40967576815,3.130543419387519,137.405751713071,52,52
Anuradhapura,4,True,5.016381112107254,3.749883453301566,94.79155786779113,52,52
Anuradhapura,5,True,4.487392079070654,3.4003415846635816,115.40239364136669,52,52
Anuradhapura,6,True,8.334185361709611,4.558939360689904,54.136564518351285,51,52
Anuradhapura,7,True,5.98692446514812,4.447771589125211,135.03185217989946,52,52
Anuradhapura,8,True,37.9076165062837,21.71209374267618,52.83229124364339,52,52
Anuradhapura,9,True,11.2419314342066,7.77690241570637,34.180713716921574,52,52
Anuradhapura,holdout,True,7.801853454620335,5.412542417168229,109.64887279170858,104,104
Anuradhapura,validation_aggregate,True,,4.503355474907558,,724,728
Badulla,1,False,25.08197260748984,14.389028357344275,200.0,52,52
Badulla,10,True,14.55934569570622,10.069513226049171,88.65265810223696,52,52
Badulla,11,True,12.291629362029745,10.861344277952524,14.553660215269884,51,52
Badulla,12,True,32.948729880639185,14.241961606419123,122.74128985704944,51,52
Badulla,13,True,15.09567673991677,10.27111691134575,83.65032210594738,51,52
Badulla,14,True,29.268478219472456,14.605698233507805,110.77824986848563,52,52
Badulla,2,True,9.802289782571297,5.478019992814795,87.42991892969346,52,52
Badulla,3,True,4.477143705197901,3.7666516153071687,106.30041521446833,52,52
Badulla,4,True,4.417982488607632,3.416459146881719,142.06935654634205,52,52
Badulla,5,True,12.359789094159375,8.004082363132206,95.62751347398023,52,52
Badulla,6,True,11.03209915440887,8.064122991321874,38.19576316972031,51,52
Badulla,7,True,11.52184545405498,8.244119375338885,110.34970009775846,52,52
Badulla,8,True,60.421789149038425,29.23145360753411,54.35092837914579,52,52
Badulla,9,True,6.065796837856839,4.309828622099291,29.607459652630265,52,52
Badulla,holdout,True,10.934114636079112,6.448135713913625,85.67985776632051,104,104
Badulla,validation_aggregate,True,,9.156816300694029,,724,728
Batticaloa,1,False,26.414118038387898,16.554502003620044,200.0,52,52
Batticaloa,10,True,18.800450277871164,12.043872066360546,50.911206101266096,52,52
Batticaloa,11,True,41.347294649050035,22.050552352651692,32.15780425811041,51,52
Batticaloa,12,True,43.29517152920589,23.33701265495162,29.720679083414048,51,52
Batticaloa,13,True,9.271342930037468,6.812029073015362,77.70030811453006,51,52
Batticaloa,14,True,21.47218576532379,15.079190234694575,76.760157105582,52,52
Batticaloa,2,True,21.511488792894372,13.08242079534723,98.49760809717677,52,52
Batticaloa,3,True,60.091225395334504,58.72138396719218,103.37465340963541,52,52
Batticaloa,4,True,10.234317231951888,6.111044581827039,117.96741590153827,52,52
