District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,residual_variance_reduction,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Anuradhapura,stage1_only,10,17.067227483069843,10.198426413301219,55.68454850607913,0.7275473160928279,52,52,,,,,
Anuradhapura,stage1_plus_stage2,10,9.238297199791715,6.243932211756536,40.92244916484405,0.4454369662955226,52,52,,,,,
Anuradhapura,stage1_only,11,41.46310011586293,39.8691411074192,155.40955499829698,2.830244894865869,51,52,,,,,
Anuradhapura,stage1_plus_stage2,11,5.492194894365336,4.071612497831885,87.70150626466206,0.2890370889809898,51,52,,,,,
Anuradhapura,stage1_only,12,65.05161952788325,12.338157567886503,102.44051142073825,0.8617247865491507,51,52,,,,,
Anuradhapura,stage1_plus_stage2,12,72.28882056846145,18.22165684106923,91.88211774764368,1.2726416618970102,51,52,,,,,
Anuradhapura,stage1_only,13,5.828967170140473,4.172681367698628,65.36555361566892,0.2987570438548334,51,52,,,,,
Anuradhapura,stage1_plus_stage2,13,4.994871699855027,3.5899603717208097,59.95573465828484,0.25703519001328434,51,52,,,,,
Anuradhapura,stage1_only,14,17.337947849454252,12.06989433065058,103.75894122161684,0.862773101312456,52,52,,,,,
Anuradhapura,stage1_plus_stage2,14,10.577753455601615,7.529615273325163,63.58570265871195,0.5382275389569402,52,52,,,,,
Anuradhapura,stage1_only,holdout,10.70782878188389,7.413734590130006,67.46928243633015,0.5261040575730928,104,104,,,,,
Anuradhapura,stage1_plus_stage2,holdout,7.8018534546203355,5.412542417168229,47.861490418214466,0.3840925909661876,104,104,,,,,
Anuradhapura,stage1_only,validation_aggregate,14.813021796004552,11.006394781398235,80.52258831401011,0.7946360513209894,724,728,,,,,
Anuradhapura,stage1_plus_stage2,validation_aggregate,7.160554913428866,4.503355474907558,64.45532350660737,0.48578980960481977,724,728,0.40834934832919234,30.414682526871445,0.25078855560865043,34.185419916749055,0.9732961408347361
Badulla,stage1_only,1,25.08197260748984,14.389028357344275,93.66322251731312,4.955162083323857,52,52,,,,,
Badulla,stage1_plus_stage2,1,25.08197260748984,14.389028357344275,93.66322251731312,4.955162083323857,52,52,,,,,
Badulla,stage1_only,2,15.094648683209906,9.514525365067875,154.62895617816744,1.4299286675824552,52,52,,,,,
Badulla,stage1_plus_stage2,2,9.787472189613299,5.455013110009704,70.19899036224795,0.8198285598858513,52,52,,,,,
Badulla,stage1_only,3,5.509096382423548,4.968155771593368,102.01667727584905,0.6154713522879217,52,52,,,,,
Badulla,stage1_plus_stage2,3,4.477143705197901,3.7666516153071687,96.98220043991856,0.4666250958808166,52,52,,,,,
Badulla,stage1_only,4,4.250084271661969,3.087313216059542,48.39044221085726,0.38461975858911396,52,52,,,,,
Badulla,stage1_plus_stage2,4,4.417982488607632,3.416459146881719,53.78239019132922,0.4256250015281489,52,52,,,,,
Badulla,stage1_only,5,19.356559159180645,12.546219460692914,96.17802630759182,1.6621742979771503,52,52,,,,,
Badulla,stage1_plus_stage2,5,12.359789094159375,8.004082363132202,57.3819110922128,1.0604134595742025,52,52,,,,,
Badulla,stage1_only,6,29.430843752303304,28.47169911578276,137.79951122911973,3.502432740163881,51,52,,,,,
Badulla,stage1_plus_stage2,6,11.03209915440887,8.064122991321874,81.5542117264373,0.9920043152555464,51,52,,,,,
Badulla,stage1_only,7,17.00782810493358,11.63058537753068,80.24886472123016,1.3002944320245775,52,52,,,,,
Badulla,stage1_plus_stage2,7,11.505196682782582,8.215677195188322,57.03115488769996,0.918509169181884,52,52,,,,,
Badulla,stage1_only,8,90.70655167271917,56.56844370439039,130.79825084840033,5.889386676998642,52,52,,,,,
Badulla,stage1_plus_stage2,8,60.421789149038425,29.231453607534117,42.1633463843488,3.0433104068612375,52,52,,,,,
Badulla,stage1_only,9,20.055454924599392,19.25919783296798,94.65603182912515,1.4146716502378636,52,52,,,,,
Badulla,stage1_plus_stage2,9,6.065796837856839,4.309828622099291,33.83558178025578,0.3165756134780818,52,52,,,,,
Badulla,stage1_only,10,36.2313390813708,21.99293105573402,64.53498475639141,1.2774860594892887,52,52,,,,,
Badulla,stage1_plus_stage2,10,14.559345695706218,10.069513226049171,33.167472408081,0.5848998816720704,52,52,,,,,
Badulla,stage1_only,11,95.93206598836794,94.42387416446294,169.1835919928699,5.329550792222863,51,52,,,,,
Badulla,stage1_plus_stage2,11,12.291629362029745,10.861344277952526,107.30635180724238,0.6130450218590263,51,52,,,,,
Badulla,stage1_only,12,33.411737366975046,14.937822121925524,108.65494655241616,0.7878647561172318,51,52,,,,,
Badulla,stage1_plus_stage2,12,32.3346301099769,13.530000988013475,94.83094582076095,0.7136121210762593,51,52,,,,,
Badulla,stage1_only,13,23.67579468324396,18.028464994472287,67.43320286306613,0.9499038180296941,51,52,,,,,
Badulla,stage1_plus_stage2,13,15.09567673991677,10.271116911345748,42.89293381651749,0.541176033151361,51,52,,,,,
Badulla,stage1_only,14,32.52545516446676,15.022190334792695,49.47874448237278,0.785985726871176,52,52,,,,,
Badulla,stage1_plus_stage2,14,29.268478219472456,14.605698233507807,52.995403083581806,0.7641941745296829,52,52,,,,,
Badulla,stage1_only,holdout,14.362886751257879,10.52015204328856,53.629361922161664,0.5500817689957723,104,104,,,,,
Badulla,stage1_plus_stage2,holdout,10.934114636079112,6.448135713913626,37.30319881962679,0.3371626080725013,104,104,,,,,
Badulla,stage1_only,validation_aggregate,24.378883645366898,14.980006228359109,95.41702906835849,1.3574830411312204,724,728,,,,,
Badulla,stage1_plus_stage2,validation_aggregate,12.32570922809456,9.142595210618747,57.206532989956386,0.7389031478029711,724,728,0.6960031354528564,328.10677797680313,4.8391692970460024e-54,335.10259934476903,5.20110573684414e-43
Batticaloa,stage1_only,1,26.414118038387898,16.554502003620044,111.67116217668016,2.973520221721044,52,52,,,,,
