District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total
Gampaha,stage1_plus_stage2,2,59.38063274699558,45.2841821578113,115.45375788995622,1.2108900268458285,52,52
Gampaha,stage1_plus_stage2,3,51.95636531069764,38.450595340987995,73.62782608484869,0.9815566802804987,52,52
Gampaha,stage1_plus_stage2,4,29.03904208921483,23.764699028705763,41.47217150122527,0.5558993924843454,52,52
Gampaha,stage1_plus_stage2,5,49.58605216069892,33.441204206475454,43.60796482332795,0.7732643379841653,52,52
Gampaha,stage1_plus_stage2,6,29.356270627782322,23.90793792573143,49.19065238055579,0.5553244467466174,51,52
Gampaha,stage1_plus_stage2,7,116.70241831216019,34.80089927491046,73.29598392695686,0.7862362240235093,52,52
Gampaha,stage1_plus_stage2,8,769.1961372353129,489.4850803593025,125.08070144852017,11.111654688592896,52,52
Gampaha,stage1_plus_stage2,9,38.901262554864836,33.752318712905144,35.027978305100774,0.365614828383205,52,52
Gampaha,stage1_plus_stage2,10,97.12311785302778,68.06020829163026,30.10398763870622,0.5388773419764866,52,52
Gampaha,stage1_plus_stage2,11,246.10881374774644,241.11586439872212,152.74255256037455,1.870117434453584,51,52
Gampaha,stage1_plus_stage2,12,44.9070198699775,27.612427203908176,60.22459640445194,0.20220630136700185,51,52
Gampaha,stage1_plus_stage2,13,36.4910487379754,29.300686300085996,70.22507838200457,0.22311342083605065,51,52
Gampaha,stage1_plus_stage2,14,94.68548820656345,73.52604427303358,55.11980718662445,0.5876609856077646,52,52
Hambantota,stage1_plus_stage2,2,7.973298501550542,5.1254716536983125,109.90243804762048,0.48843834940558145,52,52
Hambantota,stage1_plus_stage2,3,6.1524814536251275,5.137859416833056,94.47544612316128,0.48686777161789324,52,52
Hambantota,stage1_plus_stage2,4,3.5173644925401555,2.8958855362872296,56.21606295974117,0.2889218109879815,52,52
Hambantota,stage1_plus_stage2,5,8.939968735087334,5.461324760211976,62.09858371355147,0.5934981975569964,52,52
Hambantota,stage1_plus_stage2,6,5.230883452847069,4.241714687032912,73.18905816483135,0.4794981820124161,51,52
Hambantota,stage1_plus_stage2,7,9.120460772607226,6.318093148022813,55.63712130642501,0.7340449766039943,52,52
Hambantota,stage1_plus_stage2,8,44.633769545719794,33.66766767295462,59.375887455195034,3.8815272477973415,52,52
Hambantota,stage1_plus_stage2,9,16.002953812951898,14.394213781984185,65.10893807358347,1.1207279030614472,52,52
Hambantota,stage1_plus_stage2,10,14.362459709301923,11.881855669638032,34.37965707883874,0.7447391391789838,52,52
Hambantota,stage1_plus_stage2,11,22.171204104809558,21.112930553284887,139.09297137913973,1.2818196978177843,51,52
Hambantota,stage1_plus_stage2,12,21.318373310953966,7.620674367072432,69.54014982110746,0.4312380264895103,51,52
Hambantota,stage1_plus_stage2,13,23.12129356290205,14.32988614964983,53.33247348939455,0.8344481061692033,51,52
Hambantota,stage1_plus_stage2,14,15.380578773126622,10.148180392391689,39.58109954784216,0.5786341700463802,52,52
Jaffna,stage1_plus_stage2,2,27.733844679346568,20.704856455159877,124.22153892802159,1.5307855957369387,52,52
Jaffna,stage1_plus_stage2,3,18.366221511692068,12.022953017287936,96.91626980111361,0.6614055084887306,52,52
Jaffna,stage1_plus_stage2,4,7.725769789863465,5.983853232300894,44.732932375667204,0.35626330212920365,52,52
Jaffna,stage1_plus_stage2,5,22.69762050249416,14.602815520473529,49.12417703493886,0.9054209941152108,52,52
Jaffna,stage1_plus_stage2,6,46.76395294257443,43.146718870237,98.28915356034439,2.523362093310776,51,52
Jaffna,stage1_plus_stage2,7,27.838437757095743,24.618337957013562,58.70556924743819,1.3715411803142203,52,52
Jaffna,stage1_plus_stage2,8,69.59811656200489,54.36119046469235,56.0363588318869,3.037447812535568,52,52
Jaffna,stage1_plus_stage2,9,82.16071756798583,77.65036261647023,81.82664666604643,3.2595533091840823,52,52
Jaffna,stage1_plus_stage2,10,155.93689694720868,117.25935250279068,92.91395101201965,4.370771051961201,52,52
Jaffna,stage1_plus_stage2,11,330.861040102536,324.5830192628019,165.00214217036833,9.91214836908203,51,52
Jaffna,stage1_plus_stage2,12,59.5932653494347,16.47033895998295,130.68078991060997,0.4121105744160511,51,52
Jaffna,stage1_plus_stage2,13,29.834273353097526,19.98707164184879,43.4573910582963,0.4860629935101471,51,52
Jaffna,stage1_plus_stage2,14,132.19726927212562,71.40409243118283,158.22219754356473,1.6945127390570205,52,52
Kalutara,stage1_plus_stage2,2,21.167098660051888,17.1879428122195,131.59421265286656,1.7013445930877171,52,52
Kalutara,stage1_plus_stage2,3,18.58075308269051,15.347707374745806,77.29818830781315,1.3306890929333586,52,52
Kalutara,stage1_plus_stage2,4,9.7628804199272,7.843359494288847,30.873673425731834,0.5715452546286716,52,52
Kalutara,stage1_plus_stage2,5,19.552258597927178,13.019694655990152,30.651613177903176,0.8977115431312547,52,52
Kalutara,stage1_plus_stage2,6,14.206571779592403,12.445863144397306,48.458482629421304,0.8400322982682402,51,52
Kalutara,stage1_plus_stage2,7,22.37109012688921,15.511504417293612,55.96811743283926,0.9858000510224884,52,52
Kalutara,stage1_plus_stage2,8,213.7882532631061,147.12393708769852,96.2138200272858,9.221217845711838,52,52
Kalutara,stage1_plus_stage2,9,46.60550178226252,41.84477265994481,60.10508201111811,1.359141725473502,52,52
Kalutara,stage1_plus_stage2,10,38.98687870050787,29.683310326802896,25.773034581690506,0.7204686972524974,52,52
Kalutara,stage1_plus_stage2,11,37.250235330057784,28.308656212326973,75.7292212550414,0.6271766398599243,51,52
Kalutara,stage1_plus_stage2,12,16.732906551880756,11.921928089524549,42.55906174002747,0.2367919255179442,51,52
Kalutara,stage1_plus_stage2,13,28.73204671365628,22.83771063766246,52.99169314219603,0.4617614181729951,51,52
Kalutara,stage1_plus_stage2,14,103.78312931870803,44.42264418949156,43.58312057236529,0.9197456530996913,52,52
Kandy,stage1_plus_stage2,2,34.188432952136495,25.607986224820856,138.0179032443119,0.7882489840315812,52,52
Kandy,stage1_plus_stage2,3,41.687442127547754,37.40254465868648,96.16672691440797,1.2011315870012025,52,52
Kandy,stage1_plus_stage2,4,10.6227753054549,8.537107189687399,42.09826163571204,0.28822852477843447,52,52
Kandy,stage1_plus_stage2,5,18.787930209341432,12.315626191011596,58.997470389335504,0.43452169756820286,52,52
Kandy,stage1_plus_stage2,6,18.732085828162038,15.362846923334143,67.96683716914673,0.5537257431521565,51,52
Kandy,stage1_plus_stage2,7,52.78534546276992,30.47220557733811,55.06153974709028,1.0949835755992134,52,52
Kandy,stage1_plus_stage2,8,335.4472633487937,221.27399283578876,105.13374968152797,7.569087621043644,52,52
Kandy,stage1_plus_stage2,9,81.65037155380769,76.98086817798,72.72956013182537,1.601513704011954,52,52
Kandy,stage1_plus_stage2,10,38.54899691305359,25.027803311256363,17.660019063822737,0.39839834359406073,52,52
Kandy,stage1_plus_stage2,11,133.657833925489,126.18963749865688,106.15485518679198,1.8941083164208736,51,52
Kandy,stage1_plus_stage2,12,12.977686395935892,9.037513493657372,49.18444617369514,0.12588733480764588,51,52
Kandy,stage1_plus_stage2,13,27.01323873535922,19.670883610582727,48.95866900620692,0.27559973743220123,51,52
Kandy,stage1_plus_stage2,14,108.66330997730819,74.90872798167806,48.445501481879816,1.094002280977104,52,52
Kegalle,stage1_plus_stage2,2,19.90382329850748,14.918668443357118,135.0281943732638,0.5893421821128666,52,52
Kegalle,stage1_plus_stage2,3,19.13884778438399,14.929718660285285,65.70047484292783,0.659456674737596,52,52
Kegalle,stage1_plus_stage2,4,19.100210128783214,17.376144066817297,67.03883802271385,0.7914851887478096,52,52
Kegalle,stage1_plus_stage2,5,13.53798471162235,9.748604469854392,41.15683141097995,0.46161247451731224,52,52
Kegalle,stage1_plus_stage2,6,6.3589788336713315,4.646218834416965,38.690365193492454,0.23205593519865192,51,52
Kegalle,stage1_plus_stage2,7,15.569877044826596,10.156765773948258,55.180074102427,0.5194796396584332,52,52
Kegalle,stage1_plus_stage2,8,257.61592978535225,173.12229870849453,132.31918127873718,9.120971305614297,52,52
Kegalle,stage1_plus_stage2,9,18.60612834891398,16.31375786950253,50.20393914061197,0.4723867503159658,52,52
Kegalle,stage1_plus_stage2,10,18.262083193333762,14.074423101752839,32.61724586563338,0.3031446934703415,52,52
Kegalle,stage1_plus_stage2,11,32.35148802447935,30.744040849230107,103.00563341813202,0.6861179508528983,51,52
Kegalle,stage1_plus_stage2,12,121.38001589533432,30.643190892540005,73.72531221249415,0.6919960898825389,51,52
Kegalle,stage1_plus_stage2,13,23.579614181263167,16.96192957798297,51.08203295997933,0.40051847169671406,51,52
Kegalle,stage1_plus_stage2,14,26.236065841186054,18.587429757786087,40.04066309494485,0.44007728269682517,52,52
Kilinochchi,stage1_plus_stage2,2,1.0031207339592934,0.8346201086483087,144.36877382826623,2.8933497099808037,52,52
Kilinochchi,stage1_plus_stage2,3,1.3272486043816858,0.6473689042747507,187.4244392983427,1.37400747029743,52,52
Kilinochchi,stage1_plus_stage2,4,1.2280592602949467,0.9575521915521301,161.83563455152188,1.728913679191346,52,52
Kilinochchi,stage1_plus_stage2,5,1.1857087125355,0.7147698729267274,155.61752399773724,1.161501043505932,52,52
Kilinochchi,stage1_plus_stage2,6,1.335951749716988,0.9333809394971176,154.41075867888975,1.4039283552766564,51,52
Kilinochchi,stage1_plus_stage2,7,1.1236621459431515,0.8318510644821789,157.22045683467934,1.2155570132398037,52,52
Kilinochchi,stage1_plus_stage2,8,9.00780737706995,6.5788031228600765,125.29237881060963,9.097098680275359,52,52
Kilinochchi,stage1_plus_stage2,9,3.9011417046125234,3.256517840026049,54.11039387672745,2.3927322569269407,52,52
Kilinochchi,stage1_plus_stage2,10,8.998034019327084,5.319263489744076,83.61877068696224,3.1065370790513556,52,52
Kilinochchi,stage1_plus_stage2,11,19.124257742299744,18.814608289766344,163.94457953203073,8.792401469748059,51,52
Kilinochchi,stage1_plus_stage2,12,85.56589600135922,13.036815285002637,157.57004710231413,5.263213369410183,51,52
Kilinochchi,stage1_plus_stage2,13,2.870407944252103,1.8538695332252828,85.16775350654436,0.7245122554172322,51,52
Kilinochchi,stage1_plus_stage2,14,3.340077038738305,1.9673893274372007,96.2849445500468,0.5908282634455929,52,52
Kurunegala,stage1_plus_stage2,2,15.227890658022751,13.085332818224366,122.69611994089311,0.4833795689422214,52,52
Kurunegala,stage1_plus_stage2,3,40.869742695822595,26.06945392820941,77.00399508993779,1.0655229744679813,52,52
Kurunegala,stage1_plus_stage2,4,50.33227541345201,48.751129212769996,91.20922458922463,1.927801307273034,52,52
Kurunegala,stage1_plus_stage2,5,15.894677270646746,12.136113606634366,35.49751853646515,0.45829913401959843,52,52
Kurunegala,stage1_plus_stage2,6,17.141386645383946,12.134468839850499,54.491172784338616,0.4455261910132723,51,52
Kurunegala,stage1_plus_stage2,7,20.78581546740102,15.061272845151962,52.26653838498723,0.546175133759006,52,52
Kurunegala,stage1_plus_stage2,8,228.86479355667456,161.75151092999096,98.87890674093883,6.0065506489262726,52,52
Kurunegala,stage1_plus_stage2,9,25.384550065121463,22.039898711120706,46.76795571123238,0.5263805400138561,52,52
Kurunegala,stage1_plus_stage2,10,21.271050694625533,17.665506408035103,35.47255240178113,0.3276926143120284,52,52
Kurunegala,stage1_plus_stage2,11,73.54820187045686,72.2823437653481,148.4151748176286,1.3805268468709588,51,52
Kurunegala,stage1_plus_stage2,12,30.890773672710942,17.53170392205483,60.17928757450978,0.3361683497504958,51,52
Kurunegala,stage1_plus_stage2,13,19.733686356335664,15.064342207000369,43.57589663027072,0.2956599005282933,51,52
Kurunegala,stage1_plus_stage2,14,35.19641144899851,23.686822548560208,44.043372924578286,0.479693838879671,52,52
Mannar,stage1_plus_stage2,2,14.020044993563948,7.683493589743589,149.6502884028395,2.0010434056761266,52,52
Mannar,stage1_plus_stage2,3,4.261772661110582,2.478016393067464,143.0504207052706,0.4451013901191991,52,52
Mannar,stage1_plus_stage2,4,2.3155325168542693,1.9963335487265932,132.6161315689107,0.40267395086804825,52,52
Mannar,stage1_plus_stage2,5,6.253773746886436,3.2192828699478855,134.03804354688197,0.7179530060212583,52,52
Mannar,stage1_plus_stage2,6,3.6801693809685507,2.1310530571024024,134.561535718563,0.46008500165200145,51,52
Mannar,stage1_plus_stage2,7,2.574623981849526,1.8157970531017353,110.0072748944275,0.3819339974846529,52,52
Mannar,stage1_plus_stage2,8,13.256120773808254,7.940001562395259,101.78306857544706,1.784011922891124,52,52
Mannar,stage1_plus_stage2,9,5.509644100821176,3.362432918731844,109.73553376480021,0.6798361638966024,52,52
Mannar,stage1_plus_stage2,10,6.681244550690302,2.9694562413963483,100.11084161147892,0.5320936993385472,52,52
Mannar,stage1_plus_stage2,11,6.291085314516258,2.818638646499765,149.60760324145542,0.4972187289060844,51,52
Mannar,stage1_plus_stage2,12,138.6747814828468,22.21493443364079,139.78577905050372,3.9107117117029166,51,52
Mannar,stage1_plus_stage2,13,,,,,0,52
Mannar,stage1_plus_stage2,14,2.494502998370795,1.7816559658996323,103.26042428762152,0.2566089177641915,52,52
Matale,stage1_plus_stage2,2,4.482997126437209,3.6757123480173486,60.20589504588681,0.16722400883368516,52,52
Matale,stage1_plus_stage2,3,6.154559008095488,5.06401633995347,82.48709097798971,0.27998814426111696,52,52
Matale,stage1_plus_stage2,4,4.6651304993318305,3.361012595663366,66.09947577889177,0.21272231618122567,52,52
Matale,stage1_plus_stage2,5,8.745356655076268,5.724930781212932,74.30038522752255,0.40585739689580436,52,52
Matale,stage1_plus_stage2,6,7.87727192875235,5.275200964089476,99.23983691899888,0.404332101690581,51,52
Matale,stage1_plus_stage2,7,14.319258490936729,9.805082708439866,114.92241387482176,0.7715413962841381,52,52
Matale,stage1_plus_stage2,8,66.89838828653873,45.30196681940129,102.72076299252677,3.567807425695623,52,52
Matale,stage1_plus_stage2,9,8.221054354008782,6.259909378798141,37.90518013430085,0.39261812062204104,52,52
Matale,stage1_plus_stage2,10,29.435491967205813,14.033496802318016,40.82902116671466,0.7614557998401968,52,52
Matale,stage1_plus_stage2,11,142.0240013119061,140.94182487304064,174.88403375096442,7.019442314919631,51,52
Matale,stage1_plus_stage2,12,8.79586269640439,5.5570078300144266,94.1548360966006,0.25379114207381304,51,52
Matale,stage1_plus_stage2,13,15.144680395508342,10.533512001076856,54.38727579226349,0.49136906747393816,51,52
Matale,stage1_plus_stage2,14,24.55535154561416,19.35475810455636,62.83102516762852,0.9146123006982557,52,52
Matara,stage1_plus_stage2,2,16.06959697018076,11.771168171484472,142.84886579084147,1.1169721622576507,52,52
Matara,stage1_plus_stage2,3,18.952310440205277,15.233782590633352,73.39557040458709,1.4107866335047805,52,52
Matara,stage1_plus_stage2,4,20.598018054235727,19.880394262719847,111.35464146563451,1.5216080389482367,52,52
Matara,stage1_plus_stage2,5,6.467481369856384,5.1950299925672745,63.55492507188543,0.3618775078546528,52,52
Matara,stage1_plus_stage2,6,6.272957005694633,4.839461415063807,72.86625297329834,0.35401204885113063,51,52
Matara,stage1_plus_stage2,7,15.723173923274892,10.89506880027947,51.033588014064044,0.8305388596833173,52,52
Matara,stage1_plus_stage2,8,144.34925583029045,92.41123700705535,93.31867842292716,6.912301195070271,52,52
Matara,stage1_plus_stage2,9,11.286971855565405,9.115915598309943,44.35854931759867,0.4134165890320916,52,52
Matara,stage1_plus_stage2,10,29.05564058277321,20.030595686725235,30.401673779625828,0.6840476628981716,52,52
Matara,stage1_plus_stage2,11,51.60184863855368,50.1884530455294,161.83437313269366,1.5925526882113707,51,52
Matara,stage1_plus_stage2,12,36.89568061183236,13.497172470717892,67.94536303321966,0.39092774456847745,51,52
