District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Kegalle,6,True,10.982147719488813,6.3058134466987354,80.05088971311993,51,52
Kegalle,7,True,16.61897570253865,10.729283703484676,126.44041875912156,52,52
Kegalle,8,True,195.49936337606863,118.24724374639139,66.244931358426,52,52
Kegalle,9,True,14.014188710624474,10.290024978818629,52.63171044409724,52,52
Kegalle,holdout,True,19.808100332179325,11.017602386161062,108.37995662243085,104,104
Kegalle,validation_aggregate,True,,10.42064925799041,,724,728
Kilinochchi,1,False,1.9165273082001526,0.8653846153846154,80.76923076923077,52,52
Kilinochchi,10,True,5.320445415226978,3.0760935413232833,94.88520865857309,52,52
Kilinochchi,11,True,4.449452800610401,3.4109289150738276,23.633237823150356,51,52
Kilinochchi,12,True,103.16712322267082,21.96800010955887,138.13249582141475,51,52
Kilinochchi,13,True,2.8275471313993283,1.9931788569657445,143.63901977261702,51,52
Kilinochchi,14,True,2.6447570846466664,1.726227495551161,132.29841704174777,52,52
Kilinochchi,2,True,1.345703186555403,1.029139233227076,131.27315326300797,52,52
Kilinochchi,3,True,1.2788347010035055,0.7665636199074833,144.06504005887518,52,52
Kilinochchi,4,True,1.3172544242281505,0.9063707506779856,153.91256763919068,52,52
Kilinochchi,5,True,1.1408902400381498,0.7090257488066763,122.78863414762662,52,52
Kilinochchi,6,True,6.598874165226568,2.0343848552361927,109.52002082574519,51,52
Kilinochchi,7,True,1.0765949874672238,0.8198141182506067,131.4529508642822,52,52
Kilinochchi,8,True,6.398677396945828,4.315107333039716,73.21546250920986,52,52
Kilinochchi,9,True,3.889952182057022,3.1971035092070297,136.35277384512355,52,52
Kilinochchi,holdout,True,45.561445580229005,8.591708810172454,107.78931195676289,104,104
Kilinochchi,validation_aggregate,True,,1.8597031762584528,,724,728
Kurunegala,1,False,24.397362376029466,16.593240339597614,200.0,52,52
