District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Gampaha,holdout,True,130.8155195261907,43.90258394267343,60.7331811279797,104,104
Gampaha,validation_aggregate,True,,31.22986811516938,,724,728
Hambantota,1,False,11.129071087187087,9.040513203475774,200.0,52,52
Hambantota,10,True,14.625005415410621,11.009557341153807,91.02833909839508,52,52
Hambantota,11,True,7.632125781837581,3.7555971256487957,29.026038633976665,51,52
Hambantota,12,True,23.48107515388983,8.27929474530385,89.15772934120191,51,52
Hambantota,13,True,18.371941177339348,12.082381018390565,113.70313289469188,51,52
Hambantota,14,True,14.287714015623793,9.329552816061408,89.26477090449526,52,52
Hambantota,2,True,5.814061982567077,3.369768284004957,96.82156112543113,52,52
Hambantota,3,True,4.658923408788262,3.857007545189523,101.65968187263769,52,52
Hambantota,4,True,2.7265134457342364,2.204747241635162,134.0767824193653,52,52
Hambantota,5,True,8.640714056780284,5.074667031751373,129.26326956407598,52,52
Hambantota,6,True,4.611304994537598,3.6501164459827207,86.80313939770278,51,52
Hambantota,7,True,9.033993458226474,6.1406254710090815,108.80015204340651,52,52
Hambantota,8,True,28.259042456944364,21.16379063365885,69.0252000763389,52,52
Hambantota,9,True,7.883646353464959,5.974046319723131,49.608049338457455,52,52
Hambantota,holdout,True,15.408174492643674,8.945903953138869,96.1777418122218,104,104
Hambantota,validation_aggregate,True,,6.057335895366107,,724,728
Jaffna,1,False,62.6132934344345,30.20040215232211,200.0,52,52
Jaffna,10,True,81.66675417883697,43.09640994819582,37.483476429725236,52,52
Jaffna,11,True,301.6629992379977,293.2973845406042,83.9753851468114,51,52
Jaffna,12,True,83.7907534823559,23.743835642090552,131.6273576560535,51,52
Jaffna,13,True,30.327236157438797,21.00898302820353,85.26035945000474,51,52
Jaffna,14,True,90.9422481916667,36.59521688996347,60.02836975682002,52,52
Jaffna,2,True,21.27368019406486,12.99334379333441,77.93868834372527,52,52
Jaffna,3,True,14.054484370537903,7.306233394736099,76.44033604285015,52,52
Jaffna,4,True,8.355850675516844,5.666166714204565,30.849269181392998,52,52
Jaffna,5,True,16.791850878794538,11.562182674275382,107.54042914172321,52,52
Jaffna,6,True,14.56047606130177,10.63239270328593,31.18531741184108,51,52
Jaffna,7,True,15.866896646542857,12.625512333027057,37.120290018732824,52,52
Jaffna,8,True,43.766295658164005,30.593135063962162,70.85450537186581,52,52
Jaffna,9,True,55.75335526838007,45.353841317962505,47.74153924375507,52,52
Jaffna,holdout,True,10.45898147058983,7.809991194940318,102.06905971526892,104,104
Jaffna,validation_aggregate,True,,22.37640933514704,,724,728
Kalutara,1,False,22.2293831682038,16.21393563665351,200.0,52,52
Kalutara,10,True,44.9030717088148,31.468814195009536,60.47292063467833,52,52
Kalutara,11,True,24.707400111929477,12.733341132666473,23.725575175894754,51,52
Kalutara,12,True,16.293697363703103,11.592679369646913,115.01751656690121,51,52
Kalutara,13,True,29.353374777620274,21.750289345884948,123.97877353955545,51,52
Kalutara,14,True,101.57227305731178,43.73918357464545,85.20207341892417,52,52
Kalutara,2,True,12.224056457174239,8.61311010418281,79.23847992243871,52,52
Kalutara,3,True,16.287384601290498,12.99403456405807,110.85800607552466,52,52
Kalutara,4,True,10.228617066200378,7.917846051113655,81.16477326343097,52,52
