Year,Week,model,spearman_rho,precision_at_3,precision_at_5
2007,36,Stage 1 alone (Risk_0),0.8115646840375297,0.6666666666666666,0.8
2007,36,Naive persistence (no model),0.8697287715419028,0.6666666666666666,0.8
2007,36,"Stage 2 RF, official",0.8802685726332993,1.0,1.0
2007,37,Stage 1 alone (Risk_0),0.8353902928047119,0.6666666666666666,0.8
2007,37,Naive persistence (no model),0.8451358631827418,1.0,1.0
2007,37,"Stage 2 RF, official",0.8685252320900132,1.0,1.0
2007,38,Stage 1 alone (Risk_0),0.7825544206864246,0.6666666666666666,1.0
2007,38,Naive persistence (no model),0.8723907536365453,1.0,0.8
2007,38,"Stage 2 RF, official",0.8724666215380423,1.0,0.8
2007,39,Stage 1 alone (Risk_0),0.7455108488285415,0.6666666666666666,0.8
2007,39,Naive persistence (no model),0.7794175612637485,0.3333333333333333,0.6
2007,39,"Stage 2 RF, official",0.8486176977210895,0.6666666666666666,0.6
2007,40,Stage 1 alone (Risk_0),0.7304786677472973,0.6666666666666666,0.8
2007,40,Naive persistence (no model),0.8620579814382292,0.3333333333333333,0.8
2007,40,"Stage 2 RF, official",0.8799124015850814,0.6666666666666666,0.8
2007,41,Stage 1 alone (Risk_0),0.7143652842336061,0.6666666666666666,0.6
2007,41,Naive persistence (no model),0.9048918918838795,1.0,0.8
2007,41,"Stage 2 RF, official",0.8460002513503596,0.6666666666666666,0.8
2007,42,Stage 1 alone (Risk_0),0.7029620819238791,0.6666666666666666,0.8
2007,42,Naive persistence (no model),0.7190556006638137,0.6666666666666666,0.8
2007,42,"Stage 2 RF, official",0.8604820133248821,0.6666666666666666,1.0
2007,43,Stage 1 alone (Risk_0),0.8442340948139037,0.6666666666666666,0.4
2007,43,Naive persistence (no model),0.7540554948659856,0.3333333333333333,0.6
2007,43,"Stage 2 RF, official",0.880742481392931,0.6666666666666666,0.6
2007,44,Stage 1 alone (Risk_0),0.6759928452623184,0.6666666666666666,0.8
2007,44,Naive persistence (no model),0.7170047300407054,1.0,0.6
2007,44,"Stage 2 RF, official",0.7711034665143425,1.0,0.8
2007,45,Stage 1 alone (Risk_0),0.7010872210000596,1.0,1.0
2007,45,Naive persistence (no model),0.7864233539861081,0.6666666666666666,0.8
2007,45,"Stage 2 RF, official",0.8651048343998501,0.6666666666666666,0.8
2007,46,Stage 1 alone (Risk_0),0.7918054117946528,0.6666666666666666,0.6
2007,46,Naive persistence (no model),0.9474698908825829,0.6666666666666666,0.6
2007,46,"Stage 2 RF, official",0.9288336836489879,1.0,0.6
2007,47,Stage 1 alone (Risk_0),0.7420416845390855,0.6666666666666666,0.8
2007,47,Naive persistence (no model),0.8648153084474692,0.6666666666666666,0.6
2007,47,"Stage 2 RF, official",0.8218816126224048,0.6666666666666666,0.8
2007,48,Stage 1 alone (Risk_0),0.7670036512135726,0.6666666666666666,0.6
2007,48,Naive persistence (no model),0.8075151121528735,1.0,0.6
2007,48,"Stage 2 RF, official",0.9001232231444632,1.0,0.8
2007,49,Stage 1 alone (Risk_0),0.8809095170828082,0.6666666666666666,0.8
2007,49,Naive persistence (no model),0.9048392798956856,1.0,0.8
2007,49,"Stage 2 RF, official",0.9572394310298595,1.0,0.8
2007,50,Stage 1 alone (Risk_0),0.7269735136988038,0.6666666666666666,0.6
2007,50,Naive persistence (no model),0.8168285244490022,0.6666666666666666,0.8
2007,50,"Stage 2 RF, official",0.8698894575213176,0.6666666666666666,0.8
2007,51,Stage 1 alone (Risk_0),0.7917296390459474,1.0,0.8
2007,51,Naive persistence (no model),0.7776017757020348,0.6666666666666666,1.0
2007,51,"Stage 2 RF, official",0.8537348971210093,1.0,0.8
2007,52,Stage 1 alone (Risk_0),0.5961205030832435,0.6666666666666666,0.6
2007,52,Naive persistence (no model),0.8678187359812722,1.0,1.0
2007,52,"Stage 2 RF, official",0.8083518863798955,1.0,1.0
2008,1,Stage 1 alone (Risk_0),0.8476048156280178,0.6666666666666666,0.6
2008,1,Naive persistence (no model),0.8607137513524498,0.6666666666666666,0.8
2008,1,"Stage 2 RF, official",0.9378725810680613,0.6666666666666666,0.8
2008,2,Stage 1 alone (Risk_0),0.8969231914848156,0.6666666666666666,0.8
2008,2,Naive persistence (no model),0.8984261443742616,1.0,0.6
2008,2,"Stage 2 RF, official",0.927024608719663,1.0,0.6
2008,3,Stage 1 alone (Risk_0),0.8086901049940968,1.0,0.8
2008,3,Naive persistence (no model),0.8760037276139618,0.6666666666666666,0.8
2008,3,"Stage 2 RF, official",0.9623529848572504,0.6666666666666666,1.0
2008,4,Stage 1 alone (Risk_0),0.7666380740946693,1.0,0.6
2008,4,Naive persistence (no model),0.856621865923867,1.0,0.8
2008,4,"Stage 2 RF, official",0.8598463505803434,1.0,0.8
2008,5,Stage 1 alone (Risk_0),0.6243311064750151,1.0,0.6
2008,5,Naive persistence (no model),0.8053304272535035,1.0,0.6
2008,5,"Stage 2 RF, official",0.7576720588541748,1.0,0.6
2008,6,Stage 1 alone (Risk_0),0.6511091704316926,1.0,0.6
2008,6,Naive persistence (no model),0.7460980602625097,1.0,0.6
2008,6,"Stage 2 RF, official",0.7388639563382503,1.0,0.6
2008,7,Stage 1 alone (Risk_0),0.7543029246250489,0.6666666666666666,0.6
2008,7,Naive persistence (no model),0.8622268634031052,0.6666666666666666,0.8
2008,7,"Stage 2 RF, official",0.9126948923280956,0.6666666666666666,0.8
2008,8,Stage 1 alone (Risk_0),0.7265890639004513,0.3333333333333333,0.6
2008,8,Naive persistence (no model),0.8942856147308511,0.6666666666666666,0.8
2008,8,"Stage 2 RF, official",0.8983991320935337,0.6666666666666666,0.8
2008,9,Stage 1 alone (Risk_0),0.7210576693096211,0.6666666666666666,0.6
2008,9,Naive persistence (no model),0.8242009203510319,0.6666666666666666,0.8
2008,9,"Stage 2 RF, official",0.861230969590059,0.6666666666666666,1.0
2008,10,Stage 1 alone (Risk_0),0.7664787008350946,0.6666666666666666,0.6
2008,10,Naive persistence (no model),0.826646695248285,1.0,0.8
2008,10,"Stage 2 RF, official",0.9118251957062133,1.0,0.8
2008,11,Stage 1 alone (Risk_0),0.785745364680761,0.6666666666666666,0.6
2008,11,Naive persistence (no model),0.8270646535120709,1.0,0.8
2008,11,"Stage 2 RF, official",0.845762096053362,1.0,0.8
2008,12,Stage 1 alone (Risk_0),0.8486257829848516,0.6666666666666666,0.8
2008,12,Naive persistence (no model),0.8015263713970914,0.6666666666666666,0.6
2008,12,"Stage 2 RF, official",0.8753196456421214,0.6666666666666666,0.6
2008,13,Stage 1 alone (Risk_0),0.70707916845063,0.6666666666666666,0.8
2008,13,Naive persistence (no model),0.8076467162972599,0.6666666666666666,0.8
2008,13,"Stage 2 RF, official",0.8441461352068477,0.6666666666666666,0.8
2008,14,Stage 1 alone (Risk_0),0.758566771299953,1.0,0.8
2008,14,Naive persistence (no model),0.8091638365995907,0.6666666666666666,0.6
2008,14,"Stage 2 RF, official",0.8772752706567951,1.0,0.6
2008,15,Stage 1 alone (Risk_0),0.6257821964958173,1.0,0.8
2008,15,Naive persistence (no model),0.8699588435622544,0.6666666666666666,0.4
2008,15,"Stage 2 RF, official",0.8428740469669952,1.0,0.8
2008,16,Stage 1 alone (Risk_0),0.7481776794725495,0.6666666666666666,0.8
2008,16,Naive persistence (no model),0.740160967899626,0.6666666666666666,0.8
2008,16,"Stage 2 RF, official",0.7872062490850977,0.6666666666666666,0.8
2008,17,Stage 1 alone (Risk_0),0.7938256882344957,1.0,0.8
2008,17,Naive persistence (no model),0.8259033572332606,0.6666666666666666,0.8
2008,17,"Stage 2 RF, official",0.8854209599538606,1.0,0.8
2008,18,Stage 1 alone (Risk_0),0.8683113180035432,0.6666666666666666,0.8
2008,18,Naive persistence (no model),0.44449419380681593,1.0,0.8
2008,18,"Stage 2 RF, official",0.8077564290450323,0.6666666666666666,0.8
2008,19,Stage 1 alone (Risk_0),0.820642676135592,1.0,0.8
2008,19,Naive persistence (no model),0.8159666494909448,0.6666666666666666,1.0
2008,19,"Stage 2 RF, official",0.8584405581798238,1.0,1.0
2008,20,Stage 1 alone (Risk_0),0.6304405831287024,0.6666666666666666,0.6
2008,20,Naive persistence (no model),0.5480172296231373,0.6666666666666666,0.8
2008,20,"Stage 2 RF, official",0.67063913041153,0.6666666666666666,0.8
2008,21,Stage 1 alone (Risk_0),0.8559643245082528,0.6666666666666666,0.8
2008,21,Naive persistence (no model),0.7833987538635627,0.6666666666666666,0.6
2008,21,"Stage 2 RF, official",0.8703780065588982,0.6666666666666666,1.0
2008,22,Stage 1 alone (Risk_0),0.7665521157102602,0.6666666666666666,1.0
2008,22,Naive persistence (no model),0.7924491466464176,0.6666666666666666,0.8
2008,22,"Stage 2 RF, official",0.8051984541842182,0.6666666666666666,0.8
2008,23,Stage 1 alone (Risk_0),0.7545944993279865,0.6666666666666666,0.8
2008,23,Naive persistence (no model),0.8737828310603959,1.0,0.8
2008,23,"Stage 2 RF, official",0.8651376935152552,0.6666666666666666,0.8
2008,24,Stage 1 alone (Risk_0),0.818887377526312,0.6666666666666666,0.6
2008,24,Naive persistence (no model),0.8358613421542899,0.6666666666666666,0.6
2008,24,"Stage 2 RF, official",0.8522872945559361,0.6666666666666666,0.6
2008,25,Stage 1 alone (Risk_0),0.7511222551769768,0.6666666666666666,0.6
2008,25,Naive persistence (no model),0.6881461956683572,0.6666666666666666,0.6
2008,25,"Stage 2 RF, official",0.7560836537751621,0.6666666666666666,0.8
2008,26,Stage 1 alone (Risk_0),0.7607948943884367,0.6666666666666666,0.6
2008,26,Naive persistence (no model),0.5883426571919246,1.0,0.8
2008,26,"Stage 2 RF, official",0.8254584688327844,1.0,0.8
2008,27,Stage 1 alone (Risk_0),0.7885103616945333,0.6666666666666666,0.8
2008,27,Naive persistence (no model),0.7775293474216987,0.6666666666666666,0.8
2008,27,"Stage 2 RF, official",0.8462315530401819,0.3333333333333333,0.8
2008,28,Stage 1 alone (Risk_0),0.8991437794138682,0.3333333333333333,0.6
2008,28,Naive persistence (no model),0.8076714600763142,0.6666666666666666,0.8
2008,28,"Stage 2 RF, official",0.9533043388023945,0.6666666666666666,0.8
2008,29,Stage 1 alone (Risk_0),0.740312161877978,1.0,0.6
2008,29,Naive persistence (no model),0.824353413738375,0.3333333333333333,0.8
2008,29,"Stage 2 RF, official",0.8138036103650236,0.6666666666666666,0.8
2008,30,Stage 1 alone (Risk_0),0.8493663437925567,0.6666666666666666,0.4
2008,30,Naive persistence (no model),0.8537079003825746,0.6666666666666666,0.4
2008,30,"Stage 2 RF, official",0.902649083760956,0.6666666666666666,0.4
2008,31,Stage 1 alone (Risk_0),0.90638006402999,1.0,0.8
2008,31,Naive persistence (no model),0.7885583384079949,0.6666666666666666,0.6
2008,31,"Stage 2 RF, official",0.9253867233019165,1.0,0.8
2008,32,Stage 1 alone (Risk_0),0.9067530693982335,0.6666666666666666,0.4
2008,32,Naive persistence (no model),0.9317160813393595,0.6666666666666666,0.6
2008,32,"Stage 2 RF, official",0.9146071453566418,0.3333333333333333,0.6
2008,33,Stage 1 alone (Risk_0),0.8425484595182422,0.6666666666666666,0.8
2008,33,Naive persistence (no model),0.9359457581663904,0.6666666666666666,0.6
2008,33,"Stage 2 RF, official",0.8983727777068623,0.6666666666666666,0.8
2008,34,Stage 1 alone (Risk_0),0.8368111495471846,0.6666666666666666,0.4
2008,34,Naive persistence (no model),0.8923570555777337,0.6666666666666666,0.8
2008,34,"Stage 2 RF, official",0.9108723575879165,0.6666666666666666,0.6
2008,35,Stage 1 alone (Risk_0),0.8309879496001943,0.6666666666666666,0.6
2008,35,Naive persistence (no model),0.8295585134518625,0.6666666666666666,0.6
2008,35,"Stage 2 RF, official",0.879442057448602,0.6666666666666666,0.6
2008,36,Stage 1 alone (Risk_0),0.8098432096627876,1.0,0.8
2008,36,Naive persistence (no model),0.8215159000605116,1.0,0.6
2008,36,"Stage 2 RF, official",0.8810868717454482,1.0,1.0
2008,37,Stage 1 alone (Risk_0),0.8541189318610511,0.6666666666666666,1.0
2008,37,Naive persistence (no model),0.7418388146173311,0.3333333333333333,0.8
2008,37,"Stage 2 RF, official",0.8855144439652747,0.6666666666666666,0.8
2008,38,Stage 1 alone (Risk_0),0.836952169472306,0.3333333333333333,0.8
2008,38,Naive persistence (no model),0.8374316236676176,0.6666666666666666,0.8
2008,38,"Stage 2 RF, official",0.8942885692839199,0.3333333333333333,0.8
2008,39,Stage 1 alone (Risk_0),0.8544957589195596,0.6666666666666666,0.6
2008,39,Naive persistence (no model),0.7307921908534059,0.3333333333333333,0.6
2008,39,"Stage 2 RF, official",0.8884931530730306,0.6666666666666666,0.6
2008,40,Stage 1 alone (Risk_0),0.7886553328156336,0.6666666666666666,0.8
2008,40,Naive persistence (no model),0.8401512328085267,1.0,0.8
2008,40,"Stage 2 RF, official",0.8256776110703983,1.0,1.0
2008,41,Stage 1 alone (Risk_0),0.8310133164483722,0.6666666666666666,0.6
2008,41,Naive persistence (no model),0.7975725512303459,0.6666666666666666,0.6
2008,41,"Stage 2 RF, official",0.8590841393398254,0.6666666666666666,0.8
2008,42,Stage 1 alone (Risk_0),0.6473879725761933,0.6666666666666666,0.6
2008,42,Naive persistence (no model),0.7451704363730438,0.6666666666666666,0.8
2008,42,"Stage 2 RF, official",0.7784789950604691,0.6666666666666666,0.8
2008,43,Stage 1 alone (Risk_0),0.6738042731337718,0.6666666666666666,0.6
2008,43,Naive persistence (no model),0.6021782384599121,0.6666666666666666,0.8
2008,43,"Stage 2 RF, official",0.758185684266502,1.0,0.8
2008,44,Stage 1 alone (Risk_0),0.7967283136083525,0.6666666666666666,0.6
2008,44,Naive persistence (no model),0.8323943122405286,1.0,1.0
2008,44,"Stage 2 RF, official",0.7947153567776089,0.6666666666666666,0.8
2008,45,Stage 1 alone (Risk_0),0.8809410833729745,0.6666666666666666,0.6
2008,45,Naive persistence (no model),0.8655951590773602,1.0,0.6
2008,45,"Stage 2 RF, official",0.9193138645764314,0.6666666666666666,0.6
2008,46,Stage 1 alone (Risk_0),0.7468496283377509,1.0,0.6
2008,46,Naive persistence (no model),0.8114132722906211,0.6666666666666666,0.6
2008,46,"Stage 2 RF, official",0.8034714367862084,0.6666666666666666,0.6
2008,47,Stage 1 alone (Risk_0),0.7408101256180607,0.6666666666666666,0.6
2008,47,Naive persistence (no model),0.8459084469780283,0.6666666666666666,0.4
2008,47,"Stage 2 RF, official",0.8444509542973431,0.6666666666666666,0.8
2008,48,Stage 1 alone (Risk_0),0.7509777189549461,0.3333333333333333,0.4
2008,48,Naive persistence (no model),0.9254265191324369,1.0,0.6
2008,48,"Stage 2 RF, official",0.9081872253384292,0.6666666666666666,0.6
2008,49,Stage 1 alone (Risk_0),0.8321825126039996,0.6666666666666666,0.8
2008,49,Naive persistence (no model),0.8038248850249086,0.3333333333333333,0.6
2008,49,"Stage 2 RF, official",0.8489159520433148,1.0,0.8
2008,50,Stage 1 alone (Risk_0),0.805082717557746,0.3333333333333333,0.8
2008,50,Naive persistence (no model),0.8160709405507869,0.6666666666666666,0.6
2008,50,"Stage 2 RF, official",0.8816236827411853,0.3333333333333333,0.6
2008,51,Stage 1 alone (Risk_0),0.776154342165929,0.3333333333333333,0.4
2008,51,Naive persistence (no model),0.8478898192449013,0.3333333333333333,0.6
2008,51,"Stage 2 RF, official",0.8569057535225864,0.3333333333333333,0.6
2008,52,Stage 1 alone (Risk_0),0.6260451046565213,0.3333333333333333,0.4
2008,52,Naive persistence (no model),0.810598042910012,0.3333333333333333,0.6
2008,52,"Stage 2 RF, official",0.8112468170327869,0.6666666666666666,0.6
2009,1,Stage 1 alone (Risk_0),0.7083569768237505,1.0,0.6
2009,1,Naive persistence (no model),0.7965551933619146,0.6666666666666666,0.8
2009,1,"Stage 2 RF, official",0.808872436104886,1.0,0.8
2009,2,Stage 1 alone (Risk_0),0.8399644257006275,0.6666666666666666,0.8
2009,2,Naive persistence (no model),0.9263083653616064,0.6666666666666666,0.8
2009,2,"Stage 2 RF, official",0.9044545853989694,0.6666666666666666,0.8
2009,3,Stage 1 alone (Risk_0),0.8145246566731382,0.6666666666666666,0.6
2009,3,Naive persistence (no model),0.7646604497400287,1.0,1.0
2009,3,"Stage 2 RF, official",0.8773295088297532,1.0,1.0
2009,4,Stage 1 alone (Risk_0),0.7963955710634898,0.3333333333333333,0.6
2009,4,Naive persistence (no model),0.8909359344090823,0.6666666666666666,0.6
2009,4,"Stage 2 RF, official",0.8769299546541797,0.6666666666666666,0.6
2009,5,Stage 1 alone (Risk_0),0.7803958480526738,0.6666666666666666,0.8
2009,5,Naive persistence (no model),0.802389401759367,0.6666666666666666,0.8
2009,5,"Stage 2 RF, official",0.909232954742623,1.0,1.0
2009,6,Stage 1 alone (Risk_0),0.802792711661728,0.6666666666666666,0.6
2009,6,Naive persistence (no model),0.9225509244196156,1.0,0.8
2009,6,"Stage 2 RF, official",0.8905125006433022,1.0,0.8
2009,7,Stage 1 alone (Risk_0),0.7666016068965662,0.3333333333333333,0.8
2009,7,Naive persistence (no model),0.9071659331889702,0.6666666666666666,0.8
2009,7,"Stage 2 RF, official",0.8988277818847954,0.6666666666666666,0.8
2009,8,Stage 1 alone (Risk_0),0.8429678145477209,1.0,0.8
2009,8,Naive persistence (no model),0.8239493584968213,0.6666666666666666,0.8
2009,8,"Stage 2 RF, official",0.916946514207798,0.6666666666666666,1.0
2009,9,Stage 1 alone (Risk_0),0.7238366465120359,0.6666666666666666,0.8
2009,9,Naive persistence (no model),0.8217789636411578,1.0,1.0
2009,9,"Stage 2 RF, official",0.8444110528582457,1.0,1.0
2009,10,Stage 1 alone (Risk_0),0.8229406213758234,0.3333333333333333,0.6
2009,10,Naive persistence (no model),0.8332153325344949,0.6666666666666666,0.8
2009,10,"Stage 2 RF, official",0.9218669125469591,1.0,0.8
2009,11,Stage 1 alone (Risk_0),0.7118479684636255,0.3333333333333333,0.6
2009,11,Naive persistence (no model),0.8220796058920171,1.0,0.8
2009,11,"Stage 2 RF, official",0.8620579814382292,1.0,0.8
2009,12,Stage 1 alone (Risk_0),0.8236061618172975,0.6666666666666666,0.6
2009,12,Naive persistence (no model),0.9255515976675814,0.6666666666666666,0.8
2009,12,"Stage 2 RF, official",0.8961844825904692,0.6666666666666666,0.8
2009,13,Stage 1 alone (Risk_0),0.7864279925932219,0.6666666666666666,0.6
2009,13,Naive persistence (no model),0.7956484071886196,0.6666666666666666,0.8
2009,13,"Stage 2 RF, official",0.9174343413841604,1.0,0.8
2009,14,Stage 1 alone (Risk_0),0.7493285619329911,0.3333333333333333,0.8
2009,14,Naive persistence (no model),0.8528244544392578,0.6666666666666666,0.8
2009,14,"Stage 2 RF, official",0.8706297912798461,0.6666666666666666,1.0
2009,15,Stage 1 alone (Risk_0),0.7714210176721371,0.6666666666666666,0.4
2009,15,Naive persistence (no model),0.7221978512795126,0.6666666666666666,0.6
2009,15,"Stage 2 RF, official",0.8410670965016476,0.6666666666666666,0.8
2009,16,Stage 1 alone (Risk_0),0.7260378963028506,0.3333333333333333,0.4
2009,16,Naive persistence (no model),0.7503174807531077,0.3333333333333333,0.6
2009,16,"Stage 2 RF, official",0.8493938495581894,1.0,0.8
2009,17,Stage 1 alone (Risk_0),0.7770711280833175,0.6666666666666666,0.6
2009,17,Naive persistence (no model),0.8022650422125173,1.0,0.6
2009,17,"Stage 2 RF, official",0.8678069783684953,0.6666666666666666,0.6
2009,18,Stage 1 alone (Risk_0),0.7694900481787155,0.3333333333333333,0.6
2009,18,Naive persistence (no model),0.863093580720166,0.6666666666666666,0.8
2009,18,"Stage 2 RF, official",0.9264102241668221,0.6666666666666666,0.8
2009,19,Stage 1 alone (Risk_0),0.7283557446684227,0.6666666666666666,0.6
2009,19,Naive persistence (no model),0.8767959252557812,0.6666666666666666,0.8
2009,19,"Stage 2 RF, official",0.9118021063447613,0.6666666666666666,0.8
2009,20,Stage 1 alone (Risk_0),0.8111895083087062,0.3333333333333333,0.6
2009,20,Naive persistence (no model),0.8933208445223659,0.6666666666666666,0.8
2009,20,"Stage 2 RF, official",0.9438805168004775,0.6666666666666666,0.8
2009,21,Stage 1 alone (Risk_0),0.8737042938963975,0.6666666666666666,0.8
2009,21,Naive persistence (no model),0.8794980889487608,0.3333333333333333,0.8
2009,21,"Stage 2 RF, official",0.9470923645596669,0.3333333333333333,1.0
2009,22,Stage 1 alone (Risk_0),0.8171528849333933,0.6666666666666666,0.6
2009,22,Naive persistence (no model),0.9333383693531507,0.6666666666666666,1.0
2009,22,"Stage 2 RF, official",0.9318477841891672,0.6666666666666666,1.0
2009,23,Stage 1 alone (Risk_0),0.8487531527029022,0.6666666666666666,0.8
2009,23,Naive persistence (no model),0.9335897298101297,0.6666666666666666,0.8
2009,23,"Stage 2 RF, official",0.952184048080207,0.6666666666666666,0.8
2009,24,Stage 1 alone (Risk_0),0.877242287150565,0.6666666666666666,0.8
2009,24,Naive persistence (no model),0.9616518042357907,0.6666666666666666,1.0
2009,24,"Stage 2 RF, official",0.9612663726509266,0.6666666666666666,1.0
2009,25,Stage 1 alone (Risk_0),0.9090232489602016,0.6666666666666666,0.8
2009,25,Naive persistence (no model),0.9575970103550215,0.3333333333333333,0.8
2009,25,"Stage 2 RF, official",0.9437187928136445,0.3333333333333333,0.8
2009,26,Stage 1 alone (Risk_0),0.9001566099754328,0.6666666666666666,0.8
2009,26,Naive persistence (no model),0.94117759824469,0.3333333333333333,0.8
