District,Year,Week,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code)
Colombo,2007,4,2.6,2.6,63.714285714285715,83.42857142857143,42.714285714285715,31.52857142857143,22.342857142857145,28.52857142857143,33.82857142857143,23.914285714285715,26.585714285714285,2
Colombo,2007,5,25.4,25.4,76.28571428571429,91.0,56.0,30.942857142857143,23.62857142857143,30.557142857142857,35.75714285714286,26.857142857142858,26.614285714285717,3
Colombo,2007,6,0.9,0.9,69.71428571428571,92.42857142857143,39.57142857142857,32.300000000000004,22.47142857142857,30.414285714285715,35.6,26.185714285714287,26.942857142857143,51
Colombo,2007,7,2.3,2.3,74.42857142857143,92.57142857142857,52.857142857142854,31.47142857142857,23.928571428571427,31.785714285714285,36.58571428571429,28.642857142857142,27.32857142857143,51
Colombo,2007,8,1.8,1.8,62.142857142857146,82.0,42.142857142857146,32.44285714285714,23.67142857142857,30.114285714285717,35.41428571428572,26.385714285714283,27.685714285714287,3
Colombo,2007,9,6.7,6.7,73.71428571428571,89.14285714285714,54.714285714285715,31.642857142857142,24.25714285714286,31.87142857142857,36.84285714285714,28.457142857142856,27.52857142857143,51
Colombo,2007,10,1.0,1.0,71.57142857142857,90.0,47.142857142857146,32.542857142857144,24.3,32.457142857142856,37.74285714285714,29.02857142857143,27.97142857142857,2
Colombo,2007,11,40.2,40.2,76.28571428571429,92.28571428571429,55.0,32.25714285714286,24.642857142857142,32.94285714285714,38.74285714285714,29.814285714285713,27.785714285714285,3
Colombo,2007,12,2.1,2.1,76.71428571428571,93.57142857142857,55.42857142857143,31.62857142857143,24.142857142857142,32.7,38.0,29.071428571428573,27.642857142857142,2
Colombo,2007,13,2.1,2.1,71.0,90.28571428571429,47.857142857142854,32.81428571428571,24.47142857142857,33.15714285714286,38.199999999999996,29.228571428571428,28.52857142857143,51
Colombo,2007,14,70.5,70.5,80.57142857142857,92.42857142857143,62.0,31.514285714285712,25.042857142857144,32.971428571428575,38.34285714285714,30.02857142857143,27.557142857142857,63
Colombo,2007,15,251.9,251.9,90.57142857142857,96.85714285714286,80.71428571428571,28.442857142857143,24.085714285714285,31.17142857142857,34.714285714285715,29.042857142857144,25.74285714285714,61
Colombo,2007,16,17.4,17.4,84.0,94.71428571428571,69.42857142857143,30.571428571428573,24.714285714285715,33.04285714285714,38.042857142857144,30.042857142857144,27.3,51
Colombo,2007,17,51.9,51.9,86.71428571428571,94.42857142857143,74.42857142857143,30.3,24.771428571428572,32.857142857142854,37.771428571428565,29.900000000000002,27.042857142857144,63
Colombo,2007,18,59.5,59.5,87.28571428571429,94.85714285714286,75.28571428571429,30.2,25.12857142857143,32.714285714285715,37.357142857142854,30.32857142857143,27.057142857142857,63
Colombo,2007,19,74.2,74.2,87.85714285714286,93.57142857142857,79.0,29.557142857142857,25.599999999999998,32.41428571428572,35.214285714285715,30.614285714285717,27.185714285714287,63
Colombo,2007,20,10.899999999999999,10.899999999999999,81.28571428571429,89.85714285714286,69.71428571428571,30.0,26.185714285714287,32.4,35.01428571428572,30.814285714285713,27.771428571428572,3
Colombo,2007,21,18.2,18.2,86.0,92.42857142857143,76.14285714285714,29.842857142857145,25.557142857142857,32.42857142857143,36.07142857142857,30.400000000000002,27.342857142857145,53
Colombo,2007,22,69.89999999999999,69.89999999999999,86.71428571428571,93.57142857142857,77.85714285714286,29.12857142857143,24.957142857142856,32.08571428571428,35.4,29.942857142857143,26.785714285714285,61
Colombo,2007,23,52.3,52.3,86.28571428571429,94.14285714285714,77.0,29.442857142857143,25.37142857142857,32.371428571428574,35.542857142857144,30.542857142857144,27.114285714285717,61
Colombo,2007,24,154.2,154.2,88.57142857142857,93.57142857142857,79.71428571428571,28.785714285714285,25.0,31.385714285714283,34.042857142857144,29.400000000000002,26.485714285714288,63
Colombo,2007,25,145.8,145.8,88.28571428571429,94.0,79.85714285714286,28.25714285714286,24.900000000000002,30.74285714285714,33.142857142857146,28.928571428571427,26.228571428571428,63
Colombo,2007,26,29.6,29.6,88.14285714285714,94.42857142857143,79.28571428571429,28.842857142857145,25.157142857142855,31.771428571428572,34.371428571428574,30.185714285714287,26.685714285714287,51
Colombo,2007,27,53.6,53.6,89.0,94.28571428571429,81.28571428571429,29.17142857142857,24.97142857142857,31.8,35.75714285714286,29.67142857142857,26.642857142857142,53
Colombo,2007,28,40.199999999999996,40.199999999999996,88.14285714285714,94.14285714285714,78.0,28.7,24.771428571428572,31.17142857142857,34.371428571428574,29.257142857142856,26.357142857142858,53
Colombo,2007,29,107.4,107.4,88.57142857142857,93.57142857142857,81.28571428571429,28.228571428571428,24.842857142857145,30.900000000000002,33.7,29.2,26.2,63
Colombo,2007,30,79.10000000000001,79.10000000000001,87.71428571428571,93.71428571428571,79.14285714285714,27.785714285714285,24.014285714285712,30.157142857142855,32.9,28.228571428571428,25.614285714285717,61
Colombo,2007,31,19.8,19.8,86.42857142857143,91.85714285714286,78.42857142857143,28.37142857142857,24.52857142857143,30.585714285714285,33.885714285714286,28.599999999999998,26.185714285714287,51
Colombo,2007,32,45.0,45.0,86.14285714285714,93.0,78.0,28.857142857142858,24.97142857142857,31.38571428571429,34.6,29.82857142857143,26.62857142857143,51
Colombo,2007,33,19.2,19.2,85.85714285714286,92.0,76.28571428571429,28.62857142857143,25.0,31.157142857142855,33.785714285714285,29.571428571428573,26.557142857142857,51
Colombo,2007,34,49.0,49.0,86.42857142857143,92.42857142857143,79.71428571428571,28.5,24.914285714285715,31.17142857142857,34.18571428571429,29.62857142857143,26.414285714285715,55
Colombo,2007,35,89.3,89.3,89.14285714285714,94.28571428571429,81.14285714285714,27.8,24.12857142857143,30.057142857142857,33.128571428571426,28.185714285714287,25.657142857142855,63
Colombo,2007,36,75.9,75.9,87.0,94.0,77.57142857142857,28.67142857142857,24.385714285714283,30.957142857142856,34.285714285714285,28.728571428571428,26.2,63
Colombo,2007,37,72.3,72.3,87.71428571428571,94.0,78.42857142857143,28.314285714285713,24.099999999999998,30.457142857142856,33.94285714285714,28.157142857142855,25.87142857142857,61
Colombo,2007,38,95.2,95.2,88.71428571428571,93.85714285714286,82.14285714285714,27.942857142857143,24.8,30.228571428571428,32.385714285714286,28.657142857142855,26.057142857142857,61
Colombo,2007,39,48.7,48.7,88.28571428571429,94.57142857142857,79.28571428571429,28.75714285714286,24.585714285714285,31.214285714285715,34.82857142857143,29.085714285714285,26.3,53
Colombo,2007,40,58.0,58.0,86.85714285714286,92.85714285714286,78.14285714285714,28.114285714285717,24.75714285714286,30.557142857142857,32.67142857142857,28.985714285714288,26.25714285714286,55
Colombo,2007,41,63.4,63.4,89.0,94.71428571428571,80.85714285714286,27.97142857142857,23.885714285714283,30.099999999999998,33.5,28.114285714285717,25.542857142857144,63
Colombo,2007,42,77.60000000000001,77.60000000000001,89.57142857142857,95.57142857142857,78.85714285714286,28.214285714285715,23.728571428571428,30.385714285714283,34.27142857142857,28.271428571428572,25.428571428571427,61
Colombo,2007,43,117.1,117.1,89.14285714285714,95.14285714285714,79.71428571428571,27.914285714285715,23.942857142857143,30.414285714285715,33.18571428571429,28.685714285714287,25.442857142857143,63
Colombo,2007,44,37.6,37.6,87.28571428571429,94.42857142857143,76.0,29.099999999999998,24.085714285714285,31.614285714285717,35.542857142857144,29.2,26.3,61
Colombo,2007,45,56.4,56.4,88.71428571428571,96.14285714285714,77.28571428571429,28.542857142857144,23.47142857142857,30.785714285714285,35.1,28.24285714285714,25.52857142857143,63
Colombo,2007,46,6.7,6.7,79.14285714285714,93.14285714285714,61.57142857142857,29.74285714285714,23.071428571428573,30.1,34.58571428571428,26.842857142857145,26.085714285714285,53
Colombo,2007,47,53.800000000000004,53.800000000000004,82.0,93.71428571428571,65.14285714285714,29.599999999999998,22.957142857142856,30.271428571428572,35.142857142857146,26.97142857142857,25.8,63
Colombo,2007,48,1.5,1.5,79.14285714285714,93.57142857142857,59.57142857142857,30.057142857142857,22.957142857142856,30.25714285714286,34.871428571428574,26.400000000000002,26.17142857142857,51
Colombo,2007,49,5.5,5.5,73.85714285714286,89.85714285714286,54.714285714285715,30.8,23.25714285714286,29.97142857142857,34.92857142857143,25.771428571428572,26.585714285714285,2
Colombo,2007,50,46.3,46.3,78.71428571428571,92.0,61.57142857142857,29.885714285714283,23.714285714285715,29.728571428571428,33.4,27.014285714285712,26.2,3
Colombo,2007,51,66.1,66.1,88.42857142857143,95.85714285714286,77.14285714285714,28.17142857142857,23.342857142857145,29.928571428571427,33.42857142857143,27.814285714285713,25.342857142857145,63
Colombo,2007,52,11.4,11.4,83.57142857142857,95.0,65.71428571428571,28.37142857142857,21.885714285714283,29.02857142857143,33.22857142857143,25.414285714285715,24.942857142857143,3
Colombo,2008,1,5.6,5.6,77.85714285714286,90.85714285714286,61.285714285714285,28.985714285714288,22.271428571428572,28.24285714285714,32.57142857142857,24.928571428571427,25.25714285714286,1
Colombo,2008,2,24.5,24.5,84.71428571428571,92.71428571428571,72.0,28.74285714285714,23.12857142857143,29.24285714285714,33.25714285714286,26.314285714285713,25.400000000000002,63
Colombo,2008,3,30.9,30.9,79.57142857142857,92.28571428571429,61.714285714285715,29.0,22.02857142857143,28.25714285714286,33.27142857142857,24.67142857142857,24.957142857142856,0
Colombo,2008,4,32.4,32.4,81.28571428571429,93.57142857142857,63.0,29.52857142857143,22.3,29.728571428571428,34.82857142857143,25.614285714285717,25.557142857142857,3
Colombo,2008,5,3.3,3.3,82.71428571428571,95.85714285714286,65.57142857142857,29.242857142857144,22.928571428571427,30.67142857142857,34.5,27.37142857142857,26.0,3
Colombo,2008,6,39.099999999999994,39.099999999999994,82.42857142857143,95.14285714285714,63.57142857142857,29.685714285714287,23.642857142857142,31.271428571428572,34.957142857142856,28.5,26.314285714285713,3
Colombo,2008,7,19.4,19.4,83.71428571428571,94.57142857142857,66.14285714285714,30.185714285714287,23.385714285714283,31.557142857142857,36.785714285714285,27.928571428571427,26.32857142857143,51
Colombo,2008,8,9.6,9.6,81.71428571428571,94.85714285714286,62.42857142857143,30.442857142857143,22.728571428571428,31.214285714285715,36.94285714285714,26.8,26.285714285714285,1
Colombo,2008,9,105.0,105.0,77.85714285714286,93.14285714285714,54.57142857142857,29.97142857142857,21.714285714285715,29.3,35.18571428571428,24.957142857142856,25.37142857142857,3
Colombo,2008,10,104.10000000000001,104.10000000000001,85.85714285714286,95.57142857142857,70.71428571428571,29.385714285714283,23.414285714285715,31.099999999999998,36.371428571428574,28.071428571428573,25.900000000000002,51
Colombo,2008,11,182.8,182.8,86.57142857142857,96.14285714285714,71.14285714285714,28.87142857142857,23.099999999999998,30.457142857142856,35.18571428571429,27.32857142857143,25.457142857142856,63
Colombo,2008,12,124.6,124.6,88.71428571428571,95.0,77.14285714285714,28.014285714285712,23.785714285714285,29.857142857142858,32.8,28.0,25.32857142857143,63
Colombo,2008,13,21.1,21.1,84.0,93.85714285714286,72.28571428571429,29.428571428571427,24.12857142857143,31.771428571428572,36.15714285714286,28.8,26.571428571428573,51
Colombo,2008,14,31.3,31.3,86.57142857142857,94.57142857142857,75.42857142857143,29.52857142857143,24.057142857142857,31.571428571428573,36.57142857142857,28.75714285714286,26.271428571428572,61
Colombo,2008,15,138.5,138.5,88.0,96.0,73.71428571428571,29.599999999999998,23.7,31.314285714285713,36.81428571428571,28.542857142857144,25.814285714285713,63
Colombo,2008,16,51.5,51.5,87.0,95.42857142857143,73.28571428571429,29.67142857142857,23.928571428571427,31.75714285714286,36.84285714285714,28.728571428571428,26.314285714285713,61
Colombo,2008,17,29.4,29.4,87.85714285714286,95.14285714285714,77.28571428571429,30.0,24.75714285714286,32.72857142857143,37.471428571428575,30.02857142857143,26.985714285714288,53
Colombo,2008,18,54.7,54.7,89.28571428571429,94.57142857142857,81.14285714285714,28.542857142857144,25.014285714285712,31.32857142857143,34.17142857142857,29.771428571428572,26.357142857142858,53
Colombo,2008,19,28.5,28.5,87.42857142857143,93.57142857142857,80.0,28.771428571428572,24.842857142857145,31.228571428571428,34.614285714285714,29.442857142857143,26.514285714285712,51
Colombo,2008,20,46.6,46.6,87.28571428571429,93.57142857142857,78.71428571428571,28.7,24.785714285714285,30.97142857142857,33.92857142857143,29.25714285714286,26.400000000000002,61
Colombo,2008,21,39.8,39.8,87.14285714285714,94.28571428571429,78.57142857142857,29.285714285714285,24.928571428571427,32.0,35.31428571428571,29.857142857142858,26.82857142857143,53
Colombo,2008,22,53.2,53.2,87.0,94.14285714285714,77.42857142857143,28.771428571428572,24.47142857142857,30.985714285714288,33.871428571428574,29.0,26.285714285714285,63
Colombo,2008,23,106.5,106.5,88.57142857142857,94.0,80.14285714285714,28.74285714285714,24.642857142857142,31.428571428571427,34.871428571428574,29.442857142857143,26.24285714285714,61
Colombo,2008,24,70.5,70.5,86.57142857142857,93.71428571428571,75.28571428571429,29.142857142857142,24.942857142857143,31.82857142857143,34.785714285714285,29.785714285714285,26.7,61
Colombo,2008,25,34.6,34.6,86.14285714285714,92.71428571428571,76.85714285714286,28.914285714285715,25.157142857142855,31.585714285714285,34.457142857142856,29.87142857142857,26.75714285714286,61
Colombo,2008,26,95.4,95.4,86.42857142857143,92.0,78.0,28.314285714285713,25.014285714285712,30.75714285714286,32.885714285714286,29.24285714285714,26.357142857142858,63
Colombo,2008,27,43.3,43.3,86.14285714285714,93.28571428571429,77.71428571428571,28.928571428571427,24.428571428571427,31.342857142857145,34.628571428571426,28.985714285714288,26.5,63
Colombo,2008,28,52.3,52.3,88.0,93.42857142857143,79.14285714285714,28.485714285714288,24.82857142857143,31.014285714285712,33.68571428571429,29.314285714285713,26.3,51
Colombo,2008,29,73.19999999999999,73.19999999999999,86.14285714285714,93.57142857142857,77.71428571428571,28.142857142857142,24.271428571428572,30.3,32.528571428571425,28.357142857142858,26.071428571428573,61
Colombo,2008,30,97.39999999999999,97.39999999999999,87.14285714285714,92.85714285714286,79.28571428571429,28.0,24.514285714285712,30.17142857142857,32.714285714285715,28.37142857142857,25.942857142857143,61
Colombo,2008,31,80.4,80.4,88.85714285714286,94.14285714285714,79.85714285714286,28.02857142857143,24.37142857142857,30.37142857142857,33.58571428571428,28.885714285714283,25.82857142857143,63
Colombo,2008,32,17.9,17.9,85.57142857142857,91.42857142857143,76.57142857142857,28.271428571428572,25.02857142857143,30.557142857142857,32.785714285714285,29.314285714285713,26.414285714285715,51
Colombo,2008,33,80.2,80.2,88.85714285714286,94.28571428571429,79.28571428571429,28.142857142857142,24.214285714285715,30.37142857142857,33.6,28.657142857142855,25.814285714285713,55
Colombo,2008,34,39.3,39.3,86.28571428571429,92.85714285714286,76.71428571428571,28.52857142857143,24.47142857142857,30.728571428571428,33.971428571428575,28.785714285714285,26.185714285714287,51
Colombo,2008,35,63.6,63.6,87.85714285714286,94.71428571428571,79.42857142857143,28.157142857142855,24.042857142857144,30.52857142857143,33.82857142857143,28.62857142857143,25.8,61
Colombo,2008,36,51.6,51.6,88.42857142857143,95.0,79.14285714285714,28.071428571428573,24.0,30.457142857142856,33.885714285714286,28.442857142857143,25.74285714285714,61
Colombo,2008,37,71.3,71.3,87.14285714285714,93.28571428571429,78.85714285714286,28.057142857142857,24.457142857142856,30.685714285714287,32.9,28.97142857142857,26.1,63
Colombo,2008,38,8.2,8.2,83.0,91.85714285714286,72.71428571428571,29.099999999999998,24.842857142857145,31.485714285714288,34.3,29.74285714285714,26.814285714285713,51
Colombo,2008,40,4.8,4.8,77.57142857142857,90.57142857142857,65.0,29.67142857142857,24.357142857142858,31.314285714285713,34.614285714285714,28.928571428571427,26.97142857142857,51
Colombo,2008,41,12.1,12.1,81.42857142857143,93.42857142857143,66.85714285714286,30.185714285714287,23.785714285714285,31.714285714285715,36.528571428571425,28.442857142857143,26.728571428571428,51
Colombo,2008,42,167.6,167.6,88.14285714285714,96.0,72.71428571428571,29.485714285714288,24.071428571428573,31.385714285714283,36.27142857142857,29.17142857142857,25.942857142857143,63
Colombo,2008,43,240.4,240.4,90.14285714285714,95.42857142857143,78.85714285714286,28.25714285714286,24.228571428571428,30.25714285714286,33.31428571428571,28.542857142857144,25.571428571428573,63
Colombo,2008,44,34.6,34.6,84.14285714285714,94.85714285714286,70.28571428571429,28.957142857142856,23.62857142857143,30.828571428571426,34.1,27.900000000000002,26.157142857142855,2
Colombo,2008,45,0.0,0.0,77.28571428571429,93.85714285714286,55.42857142857143,30.285714285714285,21.957142857142856,30.185714285714287,35.542857142857144,25.485714285714288,26.014285714285712,1
Colombo,2008,46,27.8,27.8,84.71428571428571,95.57142857142857,68.42857142857143,29.74285714285714,23.82857142857143,30.87142857142857,34.6,28.457142857142856,26.214285714285715,51
Colombo,2008,47,36.2,36.2,84.71428571428571,95.0,68.85714285714286,29.685714285714283,23.599999999999998,31.47142857142857,35.45714285714286,28.400000000000002,26.285714285714285,53
Colombo,2008,48,128.6,128.6,89.42857142857143,94.85714285714286,79.57142857142857,27.685714285714287,24.228571428571428,30.142857142857142,32.614285714285714,28.685714285714287,25.557142857142857,61
Colombo,2008,49,41.2,41.2,86.14285714285714,95.28571428571429,72.14285714285714,28.957142857142856,23.414285714285715,30.714285714285715,35.01428571428571,27.74285714285714,25.8,51
Colombo,2008,50,53.6,53.6,86.28571428571429,94.42857142857143,72.71428571428571,28.657142857142855,23.5,29.857142857142858,33.885714285714286,27.285714285714285,25.5,61
Colombo,2008,51,63.099999999999994,63.099999999999994,87.28571428571429,96.14285714285714,73.0,28.771428571428572,23.085714285714285,30.285714285714285,34.57142857142857,27.142857142857142,25.428571428571427,63
Colombo,2008,52,0.5,0.5,78.42857142857143,92.0,59.57142857142857,29.82857142857143,22.542857142857144,29.457142857142856,33.3,25.857142857142858,25.942857142857143,51
Colombo,2009,1,0.0,0.0,67.57142857142857,83.28571428571429,50.57142857142857,29.3,21.842857142857145,27.071428571428573,31.585714285714285,23.599999999999998,25.285714285714285,3
Colombo,2009,2,7.3,7.3,69.85714285714286,86.71428571428571,53.42857142857143,30.157142857142855,22.2,28.685714285714287,34.05714285714286,24.7,25.900000000000002,3
Colombo,2009,3,4.0,4.0,67.42857142857143,84.0,48.142857142857146,31.085714285714285,23.142857142857142,28.785714285714285,33.9,25.428571428571427,26.599999999999998,0
Colombo,2009,4,0.0,0.0,57.285714285714285,74.57142857142857,40.714285714285715,31.785714285714285,23.014285714285712,28.25714285714286,33.81428571428571,24.24285714285714,27.099999999999998,3
Colombo,2009,5,63.8,63.8,77.85714285714286,92.85714285714286,57.714285714285715,30.057142857142857,23.042857142857144,30.271428571428572,34.84285714285714,26.657142857142855,26.071428571428573,3
Colombo,2009,6,0.0,0.0,75.71428571428571,93.85714285714286,49.714285714285715,30.47142857142857,20.599999999999998,28.785714285714285,35.142857142857146,23.271428571428572,25.2,2
Colombo,2009,7,0.2,0.2,62.714285714285715,85.0,39.142857142857146,31.457142857142856,21.82857142857143,28.314285714285713,34.15714285714286,24.014285714285712,26.271428571428572,3
Colombo,2009,8,2.0999999999999996,2.0999999999999996,61.285714285714285,81.0,40.42857142857143,32.471428571428575,23.02857142857143,30.0,35.699999999999996,25.62857142857143,27.52857142857143,3
Colombo,2009,9,17.6,17.6,80.71428571428571,95.42857142857143,61.42857142857143,31.357142857142858,23.771428571428572,32.27142857142857,38.25714285714286,28.542857142857144,27.071428571428573,51
Colombo,2009,10,1.5,1.5,74.28571428571429,93.71428571428571,48.142857142857146,32.528571428571425,24.0,32.55714285714286,37.371428571428574,28.814285714285713,27.900000000000002,51
Colombo,2009,11,49.8,49.8,81.57142857142857,94.71428571428571,64.0,30.642857142857142,24.32857142857143,31.957142857142856,36.614285714285714,29.271428571428572,26.857142857142858,61
Colombo,2009,12,27.0,27.0,82.57142857142857,95.28571428571429,65.42857142857143,30.485714285714288,23.900000000000002,32.24285714285714,37.542857142857144,28.957142857142856,26.8,51
Colombo,2009,13,27.5,27.5,81.14285714285714,94.0,63.0,31.24285714285714,24.071428571428573,32.44285714285714,38.385714285714286,29.057142857142857,27.071428571428573,51
Colombo,2009,14,26.4,26.4,82.42857142857143,94.57142857142857,64.57142857142857,30.885714285714283,24.228571428571428,32.67142857142857,37.871428571428574,29.37142857142857,27.057142857142857,61
Colombo,2009,15,67.0,67.0,85.71428571428571,95.57142857142857,71.71428571428571,30.142857142857142,24.314285714285713,32.27142857142857,37.18571428571429,29.571428571428573,26.67142857142857,63
Colombo,2009,16,34.1,34.1,83.85714285714286,93.14285714285714,71.85714285714286,30.37142857142857,25.728571428571428,33.25714285714286,36.214285714285715,31.32857142857143,27.771428571428572,51
Colombo,2009,17,17.0,17.0,81.875,91.125,71.875,30.1875,25.7125,32.95,36.45,30.85,27.8125,51
Colombo,2009,18,16.1,16.1,83.28571428571429,91.57142857142857,72.28571428571429,30.37142857142857,25.62857142857143,32.871428571428574,36.971428571428575,30.7,27.62857142857143,53
Colombo,2009,19,21.7,21.7,86.57142857142857,94.0,76.85714285714286,30.071428571428573,25.428571428571427,32.642857142857146,36.68571428571429,30.571428571428573,27.314285714285713,51
Colombo,2009,20,26.4,26.4,88.28571428571429,94.14285714285714,77.57142857142857,29.985714285714288,25.74285714285714,32.885714285714286,36.57142857142857,30.914285714285715,27.357142857142858,53
Colombo,2009,21,115.9,115.9,88.85714285714286,93.71428571428571,80.71428571428571,28.428571428571427,25.114285714285717,30.900000000000002,33.471428571428575,29.285714285714285,26.37142857142857,63
Colombo,2009,22,105.8,105.8,88.0,93.66666666666667,80.0,28.866666666666664,25.400000000000002,31.483333333333334,33.7,29.71666666666667,26.900000000000002,61
Colombo,2009,23,44.7,44.7,89.28571428571429,93.85714285714286,81.85714285714286,28.771428571428572,25.357142857142858,31.599999999999998,34.34285714285714,29.985714285714288,26.785714285714285,51
Colombo,2009,25,61.3,61.3,87.42857142857143,93.71428571428571,77.85714285714286,28.67142857142857,24.614285714285717,30.87142857142857,33.82857142857143,28.728571428571428,26.400000000000002,61
Colombo,2009,26,92.1,92.1,87.71428571428571,94.0,79.14285714285714,28.5,24.599999999999998,30.75714285714286,33.457142857142856,29.014285714285712,26.25714285714286,61
Colombo,2009,27,114.9,114.9,88.57142857142857,94.0,79.28571428571429,27.900000000000002,24.485714285714288,30.228571428571428,32.57142857142857,28.814285714285713,25.785714285714285,63
Colombo,2009,28,48.9,48.9,87.71428571428571,94.57142857142857,79.28571428571429,28.7,24.62857142857143,31.457142857142856,34.91428571428571,29.428571428571427,26.400000000000002,61
Colombo,2009,29,58.7,58.7,88.57142857142857,94.28571428571429,81.14285714285714,28.471428571428568,24.8,31.071428571428573,34.07142857142857,29.38571428571429,26.3,51
Colombo,2009,30,12.799999999999999,12.799999999999999,86.0,92.71428571428571,77.85714285714286,29.085714285714285,25.02857142857143,31.97142857142857,35.2,30.099999999999998,26.87142857142857,51
Colombo,2009,31,31.0,31.0,87.0,93.71428571428571,78.71428571428571,28.514285714285712,24.642857142857142,31.12857142857143,33.871428571428574,29.24285714285714,26.442857142857143,51
Colombo,2009,32,47.8,47.8,87.14285714285714,92.57142857142857,79.85714285714286,28.557142857142857,25.085714285714285,31.400000000000002,33.91428571428572,29.87142857142857,26.571428571428573,61
Colombo,2009,33,35.0,35.0,87.57142857142857,91.57142857142857,81.28571428571429,28.571428571428573,25.32857142857143,31.442857142857143,34.357142857142854,29.914285714285715,26.599999999999998,53
Colombo,2009,34,75.3,75.3,89.0,94.14285714285714,80.71428571428571,28.157142857142855,24.32857142857143,30.52857142857143,33.714285714285715,28.87142857142857,25.785714285714285,63
Colombo,2009,35,76.1,76.1,87.57142857142857,93.85714285714286,78.42857142857143,28.514285714285712,24.25714285714286,30.37142857142857,33.82857142857143,28.342857142857145,26.0,61
Colombo,2009,36,87.7,87.7,88.57142857142857,94.42857142857143,80.57142857142857,27.842857142857145,24.599999999999998,30.47142857142857,32.75714285714286,29.085714285714285,25.985714285714288,63
Colombo,2009,37,60.7,60.7,86.85714285714286,93.0,79.0,28.642857142857142,24.7,30.87142857142857,33.92857142857143,28.885714285714283,26.457142857142856,51
Colombo,2009,38,39.5,39.5,86.14285714285714,94.28571428571429,76.42857142857143,28.928571428571427,24.785714285714285,31.67142857142857,34.65714285714286,29.914285714285715,26.685714285714287,51
Colombo,2009,39,53.1,53.1,87.28571428571429,93.85714285714286,78.42857142857143,28.857142857142858,24.4,31.271428571428572,34.65714285714286,29.085714285714285,26.342857142857145,53
Colombo,2009,40,106.30000000000001,106.30000000000001,86.85714285714286,91.85714285714286,78.42857142857143,28.271428571428572,24.985714285714288,30.357142857142858,32.6,28.657142857142855,26.400000000000002,63
Colombo,2009,41,15.7,15.7,85.71428571428571,93.0,75.14285714285714,29.02857142857143,24.97142857142857,31.414285714285715,34.385714285714286,29.728571428571428,26.714285714285715,51
Colombo,2009,42,26.2,26.2,84.85714285714286,95.0,72.85714285714286,29.442857142857143,23.74285714285714,31.542857142857144,36.07142857142857,28.442857142857143,26.3,53
Colombo,2009,43,7.9,7.9,82.28571428571429,95.0,66.57142857142857,30.185714285714287,23.67142857142857,32.05714285714286,36.857142857142854,28.514285714285712,26.771428571428572,51
Colombo,2009,44,62.6,62.6,83.71428571428571,94.42857142857143,67.14285714285714,30.24285714285714,24.142857142857142,31.985714285714288,37.17142857142857,29.014285714285712,26.67142857142857,51
Colombo,2009,45,107.6,107.6,88.71428571428571,96.0,74.71428571428571,29.02857142857143,24.24285714285714,31.414285714285715,34.885714285714286,29.2,26.014285714285712,63
Colombo,2009,46,82.5,82.5,88.57142857142857,95.71428571428571,77.57142857142857,28.942857142857143,24.314285714285713,31.228571428571428,35.01428571428571,29.114285714285717,26.12857142857143,63
Colombo,2009,47,113.8,113.8,89.71428571428571,96.14285714285714,78.57142857142857,28.099999999999998,23.885714285714283,30.614285714285717,33.82857142857143,28.771428571428572,25.47142857142857,61
Colombo,2009,48,58.7,58.7,85.57142857142857,96.28571428571429,68.57142857142857,29.5,23.071428571428573,30.728571428571428,35.3,27.614285714285717,25.728571428571428,63
Colombo,2009,49,43.1,43.1,86.42857142857143,96.14285714285714,71.71428571428571,29.428571428571427,23.5,31.228571428571428,35.65714285714286,28.314285714285713,25.957142857142856,63
Colombo,2009,50,23.2,23.2,82.57142857142857,92.14285714285714,69.0,29.114285714285717,23.985714285714288,29.642857142857142,32.82857142857143,27.385714285714283,26.042857142857144,3
Colombo,2009,51,44.0,44.0,87.57142857142857,95.57142857142857,75.14285714285714,28.614285714285717,23.62857142857143,30.585714285714285,33.98571428571429,27.957142857142856,25.75714285714286,63
Colombo,2009,52,128.2,128.2,87.71428571428571,95.71428571428571,72.71428571428571,29.357142857142858,24.042857142857144,30.928571428571427,35.1,28.25714285714286,25.942857142857143,65
Colombo,2009,53,94.2,94.2,84.85714285714286,94.57142857142857,68.71428571428571,29.32857142857143,23.071428571428573,29.900000000000002,35.07142857142857,27.042857142857144,25.514285714285712,63
Colombo,2010,1,1.1,1.1,74.14285714285714,86.57142857142857,59.57142857142857,29.02857142857143,22.557142857142857,27.942857142857143,32.114285714285714,24.77142857142857,25.52857142857143,3
Colombo,2010,2,11.0,11.0,83.14285714285714,96.42857142857143,65.28571428571429,29.928571428571427,23.2,31.257142857142856,36.042857142857144,27.599999999999998,26.214285714285715,53
Colombo,2010,3,1.3,1.3,72.0,87.0,55.0,30.771428571428572,23.32857142857143,29.32857142857143,34.042857142857144,25.785714285714285,26.571428571428573,51
Colombo,2010,4,0.0,0.0,65.42857142857143,84.14285714285714,44.0,32.07142857142857,23.442857142857143,30.142857142857142,35.214285714285715,26.185714285714287,27.428571428571427,3
