District,origin_Year,origin_Week,feat__cases_lag_1,feat__cases_lag_2,feat__cases_lag_3,feat__cases_lag_4,feat__rolling_mean_cases_4w,feat__rolling_std_cases_4w,feat__rate_of_change,feat__rainfall_lag_2,feat__rainfall_lag_3,feat__rainfall_lag_4,feat__rainfall_lag_5,feat__rainfall_lag_6,feat__rainfall_lag_7,feat__rainfall_lag_8,feat__temperature_lag_1,feat__temperature_lag_2,feat__temperature_lag_3,feat__temperature_lag_4,feat__humidity_lag_1,feat__humidity_lag_2,feat__humidity_lag_3,feat__humidity_lag_4,feat__sin_week,feat__cos_week,feat__monsoon_indicator_SW,feat__monsoon_indicator_NE,feat__weeks_since_reporting_anomaly,feat__reporting_rebound_ratio_lag1,feat__suspected_backfill_week,feat__rainfall_anomaly,feat__temperature_anomaly,feat__humidity_anomaly,feat__residual_lag_1,feat__residual_lag_2,sarima_h2,actual_h2,target_Year_h2,target_Week_h2,is_imputed_h2,stage2_target_h2,final_prediction_recursive_h2,sarima_h3,actual_h3,target_Year_h3,target_Week_h3,is_imputed_h3,stage2_target_h3,final_prediction_recursive_h3,sarima_h4,actual_h4,target_Year_h4,target_Week_h4,is_imputed_h4,stage2_target_h4,final_prediction_recursive_h4
Anuradhapura,2016,39,11.0,6.0,4.0,8.0,7.25,2.9860788111948193,5.0,1.6,8.7,18.8,1.4,6.0,2.7,10.6,27.885714285714283,27.17142857142857,26.957142857142856,27.685714285714287,71.85714285714286,73.42857142857143,76.71428571428571,75.14285714285714,-1.0,-1.8369701987210297e-16,0,0,,,0,-15.888888888888888,0.7301587301587276,-4.571428571428555,3.4809540080974557,-0.6260006868725254,8.319060713518107,16.0,2016,40,False,7.680939286481893,7.9,8.021054255515121,2.0,2016,41,False,-6.021054255515121,6.8,8.708558336114237,2.0,2016,42,False,-6.708558336114237,7.1
Anuradhapura,2016,40,14.0,11.0,6.0,4.0,8.75,4.573474244670748,3.0,2.3,1.6,8.7,18.8,1.4,6.0,2.7,28.02857142857143,27.885714285714283,27.17142857142857,26.957142857142856,72.28571428571429,71.85714285714286,73.42857142857143,76.71428571428571,-0.992708874098054,0.1205366802553232,0,0,,,0,-19.544444444444444,0.9047619047619015,-5.714285714285708,5.363498873179099,3.4809540080974557,9.556232945237493,2.0,2016,41,False,-7.556232945237493,10.9,10.356685082330323,2.0,2016,42,False,-8.356685082330323,10.0,10.156329399667651,2.0,2016,43,False,-8.156329399667651,10.2
Anuradhapura,2016,41,16.0,14.0,11.0,6.0,11.75,4.349329450233296,2.0,6.4,2.3,1.6,8.7,18.8,1.4,6.0,28.014285714285712,28.02857142857143,27.885714285714283,27.17142857142857,71.57142857142857,72.28571428571429,71.85714285714286,73.42857142857143,-0.9709418174260521,0.23931566428755738,0,0,,,0,-19.3,1.1190476190476168,-9.587301587301582,5.608142818666593,5.363498873179099,12.091309751829947,2.0,2016,42,False,-10.091309751829947,14.6,11.86043923742708,2.0,2016,43,False,-9.86043923742708,12.6,10.514615707958649,9.0,2016,44,False,-1.514615707958649,10.4
Anuradhapura,2016,42,2.0,16.0,14.0,11.0,10.75,6.18465843842649,-14.0,1.6,6.4,2.3,1.6,8.7,18.8,1.4,28.27142857142857,28.014285714285712,28.02857142857143,27.885714285714283,67.85714285714286,71.57142857142857,72.28571428571429,71.85714285714286,-0.9350162426854148,0.35460488704253557,0,0,,,0,-60.022222222222226,1.7301587301587311,-13.539682539682545,-9.663993899613846,5.608142818666593,6.741061024266105,2.0,2016,43,False,-4.741061024266105,3.6,5.902421624285885,9.0,2016,44,False,3.0975783757141153,3.0,6.741061024266105,0.0,2016,45,False,-6.741061024266105,3.5
Anuradhapura,2016,43,2.0,2.0,16.0,14.0,8.5,7.54983443527075,0.0,0.9,1.6,6.4,2.3,1.6,8.7,18.8,28.17142857142857,28.27142857142857,28.014285714285712,28.02857142857143,68.42857142857143,67.85714285714286,71.57142857142857,72.28571428571429,-0.8854560256532101,0.464723172043768,0,0,,,0,-46.488888888888894,1.6793650793650805,-9.714285714285722,-3.8274089829989713,-9.663993899613846,4.187206540768309,9.0,2016,44,False,4.812793459231691,0.0,4.802499506683837,0.0,2016,45,False,-4.802499506683837,0.2,5.071091318191179,4.0,2016,46,False,-1.0710913181911792,0.4
Anuradhapura,2016,44,2.0,2.0,2.0,16.0,5.5,7.000000000000001,0.0,9.5,0.9,1.6,6.4,2.3,1.6,8.7,27.52857142857143,28.17142857142857,28.27142857142857,28.014285714285712,75.0,68.42857142857143,67.85714285714286,71.57142857142857,-0.822983865893657,0.5680647467311548,0,1,,,0,-49.27777777777778,1.2412698412698369,-8.46031746031747,-2.324673048121957,-3.8274089829989713,3.719374268249383,0.0,2016,45,False,-3.719374268249383,1.8,3.937626130695598,4.0,2016,46,False,0.06237386930440181,2.4,3.9911781468899816,5.0,2016,47,False,1.0088218531100184,3.2
Anuradhapura,2016,45,9.0,2.0,2.0,2.0,3.75,3.5,7.0,15.2,9.5,0.9,1.6,6.4,2.3,1.6,26.9,27.52857142857143,28.17142857142857,28.27142857142857,76.71428571428571,75.0,68.42857142857143,67.85714285714286,-0.7485107481711011,0.6631226582407952,0,1,,,0,58.533333333333324,0.38571428571428257,1.4285714285714306,6.026223509986309,-2.324673048121957,5.817931314277566,4.0,2016,46,False,-1.8179313142775664,6.8,5.8865553517849225,5.0,2016,47,False,-0.8865553517849225,6.5,6.002777617739049,2.0,2016,48,False,-4.002777617739049,6.3
Anuradhapura,2016,46,0.0,9.0,2.0,2.0,3.25,3.947573094109004,-9.0,14.4,15.2,9.5,0.9,1.6,6.4,2.3,25.928571428571427,26.9,27.52857142857143,28.17142857142857,85.42857142857143,76.71428571428571,75.0,68.42857142857143,-0.6631226582407955,0.7485107481711007,0,1,,,0,-6.211111111111116,0.5746031746031726,-1.9365079365079367,-6.204594507786249,6.026223509986309,2.3800117894664714,5.0,2016,47,False,2.6199882105335286,1.4,2.4310383508263587,2.0,2016,48,False,-0.43103835082635866,2.3,2.2750042976030964,3.0,2016,49,False,0.7249957023969036,2.0
Anuradhapura,2016,47,4.0,0.0,9.0,2.0,3.75,3.8622100754188224,4.0,99.1,14.4,15.2,9.5,0.9,1.6,6.4,26.085714285714285,25.928571428571427,26.9,27.52857142857143,82.42857142857143,85.42857142857143,76.71428571428571,75.0,-0.5680647467311559,0.8229838658936564,0,1,,,0,-1.8222222222222157,0.5396825396825413,0.20634920634920206,2.19321377663418,-6.204594507786249,3.214747428529013,2.0,2016,48,False,-1.2147474285290132,4.0,3.0184720337109052,3.0,2016,49,False,-0.018472033710905222,3.8,3.1843063980530433,4.0,2016,50,False,0.8156936019469567,4.6
Anuradhapura,2016,48,5.0,4.0,0.0,9.0,4.5,3.696845502136472,1.0,30.9,99.1,14.4,15.2,9.5,0.9,1.6,25.75714285714286,26.085714285714285,25.928571428571427,26.9,86.71428571428571,82.42857142857143,85.42857142857143,76.71428571428571,-0.4647231720437684,0.88545602565321,0,1,,,0,-8.088888888888889,0.13174603174603305,0.7936507936507979,1.640631307550695,2.19321377663418,3.5046740270451053,3.0,2016,49,False,-0.5046740270451053,4.6,3.69379470125112,4.0,2016,50,False,0.30620529874888014,5.0,3.224940455116668,1.0,2016,51,False,-2.224940455116668,3.7
Anuradhapura,2016,49,2.0,5.0,4.0,0.0,2.75,2.217355782608345,-3.0,61.1,30.9,99.1,14.4,15.2,9.5,0.9,25.1,25.75714285714286,26.085714285714285,25.928571428571427,87.14285714285714,86.71428571428571,82.42857142857143,85.42857142857143,-0.35460488704253595,0.9350162426854147,0,1,,,0,-18.055555555555554,-0.839682539682542,-6.253968253968253,-1.8637729520145276,1.640631307550695,2.9540512227476077,4.0,2016,50,False,1.0459487772523923,4.0,2.56757797820512,1.0,2016,51,False,-1.56757797820512,3.2,2.56757797820512,23.0,2016,52,False,20.43242202179488,3.6
Anuradhapura,2016,50,3.0,2.0,5.0,4.0,3.5,1.2909944487358058,1.0,72.8,61.1,30.9,99.1,14.4,15.2,9.5,23.957142857142856,25.1,25.75714285714286,26.085714285714285,78.85714285714286,87.14285714285714,86.71428571428571,82.42857142857143,-0.2393156642875578,0.970941817426052,0,1,,,0,-42.55555555555555,0.4777777777777743,-4.428571428571431,0.3605197285129558,-1.8637729520145276,2.6892240118123203,1.0,2016,51,False,-1.6892240118123203,2.2,2.6892240118123203,23.0,2016,52,False,20.31077598818768,3.0,3.269330993698448,15.0,2017,1,False,11.730669006301552,3.7
Anuradhapura,2016,51,4.0,3.0,2.0,5.0,3.5,1.2909944487358058,1.0,20.3,72.8,61.1,30.9,99.1,14.4,15.2,25.457142857142856,23.957142857142856,25.1,25.75714285714286,81.14285714285714,78.85714285714286,87.14285714285714,86.71428571428571,-0.12053668025532363,0.992708874098054,0,1,,,0,-74.88888888888889,1.3126984126984134,-9.253968253968253,0.8777163152974703,0.3605197285129558,2.9474246309586234,23.0,2016,52,False,20.052575369041378,4.1,3.572798485857338,15.0,2017,1,False,11.427201514142663,4.7,3.464647597724656,10.0,2017,2,False,6.535352402275344,4.1
Anuradhapura,2016,52,1.0,4.0,3.0,2.0,2.5,1.2909944487358058,-3.0,3.6,20.3,72.8,61.1,30.9,99.1,14.4,25.8,25.457142857142856,23.957142857142856,25.1,78.28571428571429,81.14285714285714,78.85714285714286,87.14285714285714,6.432490598706546e-16,1.0,0,1,,,0,-53.00555555555555,0.7087301587301589,-4.849206349206341,-2.0157268030086763,0.8777163152974703,2.594457610062993,15.0,2017,1,False,12.405542389937008,2.1,2.5045275619363676,10.0,2017,2,False,7.495472438063633,2.6,2.4319494164430884,16.0,2017,3,False,13.56805058355691,3.4
Anuradhapura,2017,1,23.0,1.0,4.0,3.0,7.75,10.242883708539635,22.0,3.4000000000000004,3.6,20.3,72.8,61.1,30.9,99.1,24.857142857142858,25.8,25.457142857142856,23.957142857142856,80.57142857142857,78.28571428571429,81.14285714285714,78.85714285714286,0.12053668025532305,0.992708874098054,0,1,,,0,-19.13,0.5977142857142894,-3.537142857142868,21.106302163545678,-2.0157268030086763,6.289015529440753,10.0,2017,2,False,3.7109844705592474,12.6,6.153176185769944,16.0,2017,3,False,9.846823814230056,10.1,6.583726711537469,13.0,2017,4,False,6.416273288462531,9.4
Anuradhapura,2017,2,15.0,23.0,1.0,4.0,10.75,10.1447851956888,-8.0,12.65,3.4000000000000004,3.6,20.3,72.8,61.1,30.9,24.81428571428572,24.857142857142858,25.8,25.457142857142856,78.0,80.57142857142857,78.28571428571429,81.14285714285714,0.23931566428755774,0.970941817426052,0,1,,,0,-60.160000000000004,-0.6042857142857123,-12.700000000000003,7.124659195012894,21.106302163545678,7.790695951703846,16.0,2017,3,False,8.209304048296154,17.7,8.362864594287384,13.0,2017,4,False,4.637135405712616,13.9,7.636211970548697,11.0,2017,5,False,3.363788029451303,11.4
Anuradhapura,2017,3,10.0,15.0,23.0,1.0,12.25,9.215023964519391,-5.0,4.0,12.65,3.4000000000000004,3.6,20.3,72.8,61.1,23.914285714285715,24.81428571428572,24.857142857142858,25.8,71.71428571428571,78.0,80.57142857142857,78.28571428571429,0.3546048870425356,0.9350162426854148,0,1,,,0,-8.14,0.024285714285714022,-4.757142857142853,1.5676058093406233,7.124659195012894,8.900854941176027,13.0,2017,4,False,4.099145058823973,10.5,8.128506234317738,11.0,2017,5,False,2.8714937656822617,9.2,8.362378828962294,32.0,2017,6,False,23.637621171037708,9.7
Anuradhapura,2017,4,16.0,10.0,15.0,23.0,16.0,5.354126134736337,6.0,0.0,4.0,12.65,3.4000000000000004,3.6,20.3,72.8,24.185714285714287,23.914285714285715,24.81428571428572,24.857142857142858,74.0,71.71428571428571,78.0,80.57142857142857,0.4647231720437685,0.8854560256532099,0,1,,,0,100.97,-0.19857142857143018,12.042857142857144,7.581881559845202,1.5676058093406233,10.2952793156392,11.0,2017,5,False,0.7047206843607992,13.0,10.586250271945111,32.0,2017,6,False,21.41374972805489,12.1,10.737868896610259,16.0,2017,7,False,5.262131103389741,11.9
Anuradhapura,2017,5,13.0,16.0,10.0,15.0,13.5,2.64575131106459,-3.0,8.5,0.0,4.0,12.65,3.4000000000000004,3.6,20.3,24.228571428571428,24.185714285714287,23.914285714285715,24.81428571428572,90.0,74.0,71.71428571428571,78.0,0.5680647467311558,0.8229838658936564,0,1,,,0,-21.319999999999997,-0.19857142857142662,1.7142857142857224,1.1117224270816077,7.581881559845202,10.936135266216702,32.0,2017,6,False,21.063864733783298,13.7,11.093216627445182,16.0,2017,7,False,4.906783372554818,12.6,10.177054937693502,16.0,2017,8,False,5.822945062306498,10.8
Anuradhapura,2017,6,11.0,13.0,16.0,10.0,12.5,2.64575131106459,-2.0,105.5,8.5,0.0,4.0,12.65,3.4000000000000004,3.6,24.542857142857144,24.228571428571428,24.185714285714287,23.914285714285715,81.14285714285714,90.0,74.0,71.71428571428571,0.6631226582407952,0.7485107481711011,0,1,,,0,-17.130000000000003,-0.9914285714285711,-5.885714285714286,0.2834498407652273,1.1117224270816077,11.197457754323851,16.0,2017,7,False,4.802542245676149,11.5,10.274195559186243,16.0,2017,8,False,5.725804440813757,10.4,11.605725740609492,28.0,2017,9,False,16.394274259390507,13.5
Anuradhapura,2017,7,32.0,11.0,13.0,16.0,18.0,9.556847457887633,21.0,17.2,105.5,8.5,0.0,4.0,12.65,3.4000000000000004,23.8,24.542857142857144,24.228571428571428,24.185714285714287,72.85714285714286,81.14285714285714,90.0,74.0,0.7485107481711011,0.6631226582407953,0,1,,,0,-7.29,-0.27999999999999403,-1.9285714285714306,20.9363743001022,0.2834498407652273,15.196571496376588,16.0,2017,8,False,0.8034285036234117,21.1,17.123901022326965,28.0,2017,9,False,10.876098977673035,22.1,16.027257176521626,8.0,2017,10,False,-8.027257176521626,18.8
Anuradhapura,2017,8,16.0,32.0,11.0,13.0,18.0,9.556847457887633,-16.0,0.0,17.2,105.5,8.5,0.0,4.0,12.65,25.11428571428572,23.8,24.542857142857144,24.228571428571428,75.85714285714286,72.85714285714286,81.14285714285714,90.0,0.8229838658936564,0.5680647467311559,0,1,,,0,-2.4400000000000004,0.4085714285714275,2.0142857142857054,-2.0509220987182957,20.9363743001022,16.39281334158213,28.0,2017,9,False,11.60718665841787,20.2,15.342541078846203,8.0,2017,10,False,-7.342541078846203,16.8,13.789970449421313,49.0,2017,11,False,35.21002955057869,15.1
Anuradhapura,2017,9,16.0,16.0,32.0,11.0,18.75,9.142392101268317,0.0,6.7,0.0,17.2,105.5,8.5,0.0,4.0,26.214285714285715,25.11428571428572,23.8,24.542857142857144,76.0,75.85714285714286,72.85714285714286,81.14285714285714,0.8854560256532099,0.4647231720437686,0,0,,,0,31.170000000000005,-0.2457142857142891,5.185714285714283,1.5977170492874233,-2.0509220987182957,15.936770660905328,8.0,2017,10,False,-7.936770660905328,14.7,14.337577132087251,49.0,2017,11,False,34.66242286791275,14.8,15.376723782343756,68.0,2017,12,False,52.62327621765624,15.8
Anuradhapura,2017,10,28.0,16.0,16.0,32.0,23.0,8.24621125123532,12.0,1.3,6.7,0.0,17.2,105.5,8.5,0.0,25.77142857142857,26.214285714285715,25.11428571428572,23.8,81.57142857142857,76.0,75.85714285714286,72.85714285714286,0.9350162426854148,0.35460488704253557,0,0,,,0,54.69,-0.1300000000000061,10.642857142857125,10.83720660394485,1.5977170492874233,17.094296537673564,49.0,2017,11,False,31.905703462326436,22.8,18.358919752664423,68.0,2017,12,False,49.64108024733558,21.7,19.041514001932814,52.0,2017,13,False,32.95848599806719,21.6
Anuradhapura,2017,11,8.0,28.0,16.0,16.0,17.0,8.24621125123532,-20.0,46.900000000000006,1.3,6.7,0.0,17.2,105.5,8.5,26.77142857142857,25.77142857142857,26.214285714285715,25.11428571428572,83.71428571428571,81.57142857142857,76.0,75.85714285714286,0.970941817426052,0.23931566428755804,0,0,,,0,8.350000000000001,-0.3485714285714323,8.357142857142847,-11.813826350773628,10.83720660394485,13.313701490914987,68.0,2017,12,False,54.68629850908501,9.2,13.827361264720253,52.0,2017,13,False,38.17263873527975,10.9,13.958947526274018,44.0,2017,14,False,30.041052473725983,11.5
Anuradhapura,2017,12,49.0,8.0,28.0,16.0,25.25,17.839562774911272,41.0,61.3,46.900000000000006,1.3,6.7,0.0,17.2,105.5,26.4,26.77142857142857,25.77142857142857,26.214285714285715,84.14285714285714,83.71428571428571,81.57142857142857,76.0,0.992708874098054,0.120536680255323,0,0,,,0,-16.94,-0.037142857142857366,1.828571428571422,37.52099157421779,-11.813826350773628,23.286134959531715,52.0,2017,13,False,28.713865040468285,34.5,23.472500186445814,44.0,2017,14,False,20.527499813554186,31.3,20.220002610035532,24.0,2017,15,False,3.7799973899644677,28.7
Anuradhapura,2017,13,68.0,49.0,8.0,28.0,38.25,25.95348403072954,19.0,32.7,61.3,46.900000000000006,1.3,6.7,0.0,17.2,27.4,26.4,26.77142857142857,25.77142857142857,75.14285714285714,84.14285714285714,83.71428571428571,81.57142857142857,1.0,-1.6081226496766366e-16,0,0,,,0,0.7800000000000011,-0.5657142857142823,3.5142857142857054,42.9783636019042,37.52099157421779,33.737677571329826,44.0,2017,14,False,10.262322428670174,61.3,29.064638763543538,24.0,2017,15,False,-5.064638763543538,53.0,31.316802559450082,71.0,2017,16,False,39.68319744054992,50.7
Anuradhapura,2017,14,52.0,68.0,49.0,8.0,44.25,25.565275929145248,-16.0,0.3,32.7,61.3,46.900000000000006,1.3,6.7,0.0,27.3,27.4,26.4,26.77142857142857,75.71428571428571,75.14285714285714,84.14285714285714,83.71428571428571,0.992708874098054,-0.12053668025532288,0,0,,,0,-2.92,0.5599999999999987,0.2857142857142776,15.8095744686674,42.9783636019042,33.21405534687782,24.0,2017,15,False,-9.21405534687782,50.8,35.80456360942581,71.0,2017,16,False,35.19543639057419,48.3,38.28262672489387,54.0,2017,17,False,15.717373275106127,47.7
Anuradhapura,2017,15,44.0,52.0,68.0,49.0,53.25,10.372238588334405,-8.0,14.5,0.3,32.7,61.3,46.900000000000006,1.3,6.7,28.557142857142857,27.3,27.4,26.4,75.14285714285714,75.71428571428571,75.14285714285714,84.14285714285714,0.9709418174260521,-0.2393156642875575,0,0,,,0,-15.339999999999996,1.1957142857142813,-5.099999999999994,4.303570843475775,15.8095744686674,37.19416212248125,71.0,2017,16,False,33.80583787751875,43.5,39.771517900277026,54.0,2017,17,False,14.228482099722974,42.8,39.41065845276014,67.0,2017,18,False,27.58934154723986,39.2
Anuradhapura,2017,16,24.0,44.0,52.0,68.0,47.0,18.293896978682987,-20.0,12.6,14.5,0.3,32.7,61.3,46.900000000000006,1.3,28.74285714285714,28.557142857142857,27.3,27.4,74.28571428571429,75.14285714285714,75.71428571428571,75.14285714285714,0.9350162426854148,-0.35460488704253545,0,0,,,0,-27.740000000000002,1.8628571428571448,-8.87142857142858,-10.777216144027442,4.303570843475775,34.854869174496535,54.0,2017,17,False,19.145130825503465,29.6,34.52250043776483,67.0,2017,18,False,32.47749956223517,26.4,32.4841443699619,66.0,2017,19,False,33.5158556300381,22.9
Anuradhapura,2017,17,71.0,24.0,44.0,52.0,47.75,19.465781943365815,47.0,23.5,12.6,14.5,0.3,32.7,61.3,46.900000000000006,29.542857142857144,28.74285714285714,28.557142857142857,27.3,70.71428571428571,74.28571428571429,75.14285714285714,75.71428571428571,0.8854560256532099,-0.4647231720437685,0,0,,,0,-27.21,1.8832142857142848,-9.971428571428575,39.43680391536472,-10.777216144027442,46.42322109163685,67.0,2017,18,False,20.576778908363153,55.2,43.70742590043471,66.0,2017,19,False,22.292574099565293,47.1,46.86602020625027,61.0,2017,20,False,14.133979793749731,47.6
Anuradhapura,2017,18,54.0,71.0,24.0,44.0,48.25,19.63627595378852,-17.0,0.0,23.5,12.6,14.5,0.3,32.7,61.3,29.571428571428573,29.542857142857144,28.74285714285714,28.557142857142857,70.42857142857143,70.71428571428571,74.28571428571429,75.14285714285714,0.8229838658936565,-0.5680647467311557,0,0,,,0,-17.089999999999996,1.644285714285715,-9.900000000000006,4.155635869832807,39.43680391536472,44.99763088416835,66.0,2017,19,False,21.002369115831648,50.9,48.26279824195271,61.0,2017,20,False,12.737201758047291,49.8,48.26279824195271,55.0,2017,21,False,6.737201758047291,48.8
Anuradhapura,2017,19,67.0,54.0,71.0,24.0,54.0,21.275964529643932,13.0,3.1,0.0,23.5,12.6,14.5,0.3,32.7,29.414285714285715,29.571428571428573,29.542857142857144,28.74285714285714,70.14285714285714,70.42857142857143,70.71428571428571,74.28571428571429,0.7485107481711013,-0.663122658240795,0,0,,,0,26.529999999999998,0.25428571428571445,-0.028571428571424917,18.902846495633717,4.155635869832807,54.51985644542173,61.0,2017,20,False,6.4801435545782695,60.3,54.51985644542173,55.0,2017,21,False,0.4801435545782695,55.3,50.816905597384185,71.0,2017,22,False,20.183094402615815,51.8
Anuradhapura,2017,20,66.0,67.0,54.0,71.0,64.5,7.32575365861197,-1.0,10.1,3.1,0.0,23.5,12.6,14.5,0.3,28.042857142857144,29.414285714285715,29.571428571428573,29.542857142857144,80.14285714285714,70.14285714285714,70.42857142857143,70.71428571428571,0.6631226582407952,-0.7485107481711012,1,0,,,0,-13.42,0.9928571428571473,-2.7285714285714278,13.896843632867224,18.902846495633717,59.43436949461391,55.0,2017,21,False,-4.434369494613911,70.4,55.43599774594997,71.0,2017,22,False,15.564002254050031,61.8,56.58051100602649,65.0,2017,23,False,8.41948899397351,61.1
Anuradhapura,2017,21,61.0,66.0,67.0,54.0,62.0,5.94418483337567,-5.0,49.4,10.1,3.1,0.0,23.5,12.6,14.5,28.81428571428572,28.042857142857144,29.414285714285715,29.571428571428573,76.57142857142857,80.14285714285714,70.14285714285714,70.42857142857143,0.5680647467311558,-0.8229838658936564,1,0,,,0,-26.48,0.5328571428571394,-1.642857142857153,0.5021766855698715,13.896843632867224,55.60356563610576,71.0,2017,22,False,15.396434363894237,58.5,56.75187558400074,65.0,2017,23,False,8.248124415999257,57.2,51.424547816872575,60.0,2017,24,False,8.575452183127425,52.2
Anuradhapura,2017,22,55.0,61.0,66.0,67.0,62.25,5.500000000000001,-6.0,6.9,49.4,10.1,3.1,0.0,23.5,12.6,28.15714285714285,28.81428571428572,28.042857142857144,29.414285714285715,78.71428571428571,76.57142857142857,80.14285714285714,70.14285714285714,0.46472317204376906,-0.8854560256532096,1,0,,,0,0.5700000000000003,0.32642857142857196,-2.2285714285714278,-4.652218100729613,0.5021766855698715,55.09313841765898,65.0,2017,23,False,9.906861582341023,51.5,49.92667094802974,60.0,2017,24,False,10.073329051970262,45.3,55.09313841765898,122.0,2017,25,False,66.90686158234102,48.5
Anuradhapura,2017,23,71.0,55.0,61.0,66.0,63.25,6.849574196011507,16.0,9.7,6.9,49.4,10.1,3.1,0.0,23.5,28.17142857142857,28.15714285714285,28.81428571428572,28.042857142857144,76.14285714285714,78.71428571428571,76.57142857142857,80.14285714285714,0.35460488704253584,-0.9350162426854147,1,0,,,0,-3.0600000000000005,0.6285714285714263,-2.714285714285708,17.34978074126998,-4.652218100729613,55.4046014185793,60.0,2017,24,False,4.595398581420703,60.3,61.04764637865578,122.0,2017,25,False,60.95235362134422,62.4,65.08400379558525,60.0,2017,26,False,-5.084003795585247,63.3
Anuradhapura,2017,24,65.0,71.0,55.0,61.0,63.0,6.733003292241387,-6.0,5.9,9.7,6.9,49.4,10.1,3.1,0.0,28.228571428571428,28.17142857142857,28.15714285714285,28.81428571428572,76.28571428571429,76.14285714285714,78.71428571428571,76.57142857142857,0.23931566428755768,-0.970941817426052,1,0,,,0,-6.17,0.7571428571428598,-3.557142857142864,2.661846587605133,17.34978074126998,61.987928356473134,122.0,2017,25,False,60.012071643526866,67.8,66.08457044590413,60.0,2017,26,False,-6.084570445904134,66.7,67.65489308922942,244.0,2017,27,False,176.3451069107706,67.4
Anuradhapura,2017,25,60.0,65.0,71.0,55.0,62.75,6.849574196011507,-5.0,7.1,5.9,9.7,6.9,49.4,10.1,3.1,28.25714285714286,28.228571428571428,28.17142857142857,28.15714285714285,74.57142857142857,76.28571428571429,76.14285714285714,78.71428571428571,0.12053668025532308,-0.992708874098054,1,0,,,0,2.5999999999999996,0.5800000000000018,-1.642857142857153,3.562729288333834,2.661846587605133,67.54058277610267,60.0,2017,26,False,-7.540582776102667,69.6,69.13570103929807,244.0,2017,27,False,174.86429896070194,68.9,64.36799824880352,116.0,2017,28,False,51.63200175119648,63.7
Anuradhapura,2017,26,122.0,60.0,65.0,71.0,79.5,28.687976575562107,62.0,4.1,7.1,5.9,9.7,6.9,49.4,10.1,28.071428571428573,28.25714285714286,28.228571428571428,28.17142857142857,75.71428571428571,74.57142857142857,76.28571428571429,76.14285714285714,-3.216245299353273e-16,-1.0,1,0,,,0,14.02,-0.1557142857142857,1.1857142857142975,58.334335986569954,3.562729288333834,87.94129111877443,244.0,2017,27,False,156.05870888122558,108.3,81.76694980463797,116.0,2017,28,False,34.233050195362026,99.1,87.48189809394597,172.0,2017,29,False,84.51810190605403,104.1
Anuradhapura,2017,27,60.0,122.0,60.0,65.0,76.75,30.258607590788664,-62.0,10.7,4.1,7.1,5.9,9.7,6.9,49.4,27.357142857142858,28.071428571428573,28.25714285714286,28.228571428571428,78.28571428571429,75.71428571428571,74.57142857142857,76.28571428571429,-0.12053668025532283,-0.992708874098054,1,0,,,0,1.2300000000000004,1.2899999999999991,-4.414285714285711,-30.12967034744966,58.334335986569954,70.46661022951668,116.0,2017,28,False,45.533389770483325,66.5,75.25350315495949,172.0,2017,29,False,96.74649684504051,63.4,78.71305168183619,177.0,2017,30,False,98.28694831816381,68.7
Anuradhapura,2017,28,244.0,60.0,122.0,60.0,121.5,86.73907231845789,184.0,22.2,10.7,4.1,7.1,5.9,9.7,6.9,28.8,27.357142857142858,28.071428571428573,28.25714285714286,72.0,78.28571428571429,75.71428571428571,74.57142857142857,-0.23931566428755743,-0.9709418174260521,1,0,,,0,-1.1600000000000001,0.31142857142857494,-0.942857142857136,170.58052365454677,-30.12967034744966,117.47811337108756,172.0,2017,29,False,54.52188662891244,185.7,123.23849874366574,177.0,2017,30,False,53.761501256334256,185.0,116.79162476999424,112.0,2017,31,False,-4.791624769994243,170.6
Anuradhapura,2017,29,116.0,244.0,60.0,122.0,135.5,77.53493836114572,-128.0,8.4,22.2,10.7,4.1,7.1,5.9,9.7,27.985714285714288,28.8,27.357142857142858,28.071428571428573,74.57142857142857,72.0,78.28571428571429,75.71428571428571,-0.3546048870425356,-0.9350162426854148,1,0,,,0,-5.21,0.725714285714286,-3.614285714285714,-3.022867207133558,170.58052365454677,122.08687642898498,177.0,2017,30,False,54.91312357101502,137.6,115.69650233234405,112.0,2017,31,False,-3.6965023323440533,122.6,117.0105139874641,71.0,2017,32,False,-46.010513987464094,120.5
Anuradhapura,2017,30,172.0,116.0,244.0,60.0,148.0,78.655366420014,56.0,8.4,8.4,22.2,10.7,4.1,7.1,5.9,28.2,27.985714285714288,28.8,27.357142857142858,72.28571428571429,74.57142857142857,72.0,78.28571428571429,-0.46472317204376806,-0.8854560256532101,1,0,,,0,-4.119999999999999,1.985714285714291,-5.928571428571431,55.8292091609557,-3.022867207133558,133.91790857565354,112.0,2017,31,False,-21.91790857565354,148.6,135.46364162130922,71.0,2017,32,False,-64.46364162130922,144.2,128.64951366039318,57.0,2017,33,False,-71.64951366039318,131.1
